Table Name,Function Name,Time,R/W,data1,data2,data3,data4,data5
sessionSaveData,ReadSessionSaveData,2937.503,R,data,,,,
accounts,UpdateAccountLastActivity,2937.507,W,lastActivity,,,,
sessionSaveData,StoreSessionSaveData,2937.526,W,uuid,slot,data,timeStamp,
accounts,UpdateAccountLastActivity,2937.527,W,lastActivity,,,,
accountStats,UpdateAccountStats,2937.529,W,stats,,,,
systemSaveData,StoreSystemSaveData,2937.564,W,uuid,data,timeStamp,,
sessions,FetchUUIDFromToken,2967.408,R,uuid,,,,
Info,,2967.408,,,,,,
accounts,FetchUsernameFromUUID,2967.409,R,userName,,,,
accounts,FetchDiscordIdByUsername,2967.411,R,discordId,,,,
accounts,FetchGoogleIdByUsername,2967.412,R,googleId,,,,
sessionSaveData,GetLatestSessionSaveDataSlot,2967.414,R,slot,,,,
sessions,FetchUUIDFromToken,2967.601,R,uuid,,,,
activeClientSessions,IsActiveSession,2967.602,R,id,,,,
get system,,2967.602,,,,,,
activeClientSessions,UpdateActiveSession,2967.604,W,uuid,clientSessionId,,,
systemSaveData,ReadSystemSaveData,2967.605,R,data,,,,
sessions,FetchUUIDFromToken,2967.871,R,uuid,,,,
activeClientSessions,UpdateActiveSession,2967.871,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,2967.872,R,data,,,,
sessions,FetchUUIDFromToken,3023.520,R,uuid,,,,
activeClientSessions,IsActiveSession,3023.521,R,id,,,,
verify system,,3023.521,,,,,,
sessions,FetchUUIDFromToken,3129.322,R,uuid,,,,
activeClientSessions,IsActiveSession,3129.323,R,id,,,,
verify system,,3129.323,,,,,,
sessions,FetchUUIDFromToken,3195.729,R,uuid,,,,
activeClientSessions,IsActiveSession,3195.730,R,id,,,,
verify system,,3195.730,,,,,,
sessions,FetchUUIDFromToken,3276.781,R,uuid,,,,
updateAll,,3276.781,,,,,,
activeClientSessions,IsActiveSession,3276.791,R,id,,,,
accounts,FetchTrainerIds,3276.792,R,trainerID,secretID,,,
accountStats,RetrievePlaytime,3276.792,R,playtime,,,,
sessionSaveData,ReadSessionSaveData,3276.793,R,data,,,,
accounts,UpdateAccountLastActivity,3276.797,W,lastActivity,,,,
sessionSaveData,StoreSessionSaveData,3276.814,W,uuid,slot,data,timeStamp,
accounts,UpdateAccountLastActivity,3276.815,W,lastActivity,,,,
accountStats,UpdateAccountStats,3276.817,W,stats,,,,
systemSaveData,StoreSystemSaveData,3276.843,W,uuid,data,timeStamp,,
sessions,FetchUUIDFromToken,3384.897,R,uuid,,,,
updateAll,,3384.897,,,,,,
activeClientSessions,IsActiveSession,3385.097,R,id,,,,
accounts,FetchTrainerIds,3385.098,R,trainerID,secretID,,,
accountStats,RetrievePlaytime,3385.099,R,playtime,,,,
sessionSaveData,ReadSessionSaveData,3385.100,R,data,,,,
accounts,UpdateAccountLastActivity,3385.104,W,lastActivity,,,,
sessionSaveData,StoreSessionSaveData,3385.112,W,uuid,slot,data,timeStamp,
accounts,UpdateAccountLastActivity,3385.113,W,lastActivity,,,,
accountStats,UpdateAccountStats,3385.115,W,stats,,,,
systemSaveData,StoreSystemSaveData,3385.159,W,uuid,data,timeStamp,,
sessions,FetchUUIDFromToken,3417.331,R,uuid,,,,
activeClientSessions,IsActiveSession,3417.332,R,id,,,,
verify system,,3417.332,,,,,,
sessions,FetchUUIDFromToken,3497.690,R,uuid,,,,
activeClientSessions,IsActiveSession,3497.691,R,id,,,,
verify system,,3497.691,,,,,,
sessions,FetchUUIDFromToken,3572.458,R,uuid,,,,
activeClientSessions,IsActiveSession,3572.459,R,id,,,,
verify system,,3572.459,,,,,,
sessions,FetchUUIDFromToken,3591.343,R,uuid,,,,
activeClientSessions,IsActiveSession,3591.343,R,id,,,,
verify system,,3591.343,,,,,,
sessions,FetchUUIDFromToken,3741.214,R,uuid,,,,
updateAll,,3741.214,,,,,,
activeClientSessions,IsActiveSession,3743.045,R,id,,,,
accounts,FetchTrainerIds,3743.046,R,trainerID,secretID,,,
accountStats,RetrievePlaytime,3743.046,R,playtime,,,,
sessionSaveData,ReadSessionSaveData,3743.047,R,data,,,,
accounts,UpdateAccountLastActivity,3743.050,W,lastActivity,,,,
sessionSaveData,StoreSessionSaveData,3743.067,W,uuid,slot,data,timeStamp,
accounts,UpdateAccountLastActivity,3743.068,W,lastActivity,,,,
accountStats,UpdateAccountStats,3743.069,W,stats,,,,
systemSaveData,StoreSystemSaveData,3743.101,W,uuid,data,timeStamp,,
sessions,FetchUUIDFromToken,3798.883,R,uuid,,,,
activeClientSessions,IsActiveSession,3798.884,R,id,,,,
verify system,,3798.884,,,,,,
sessions,FetchUUIDFromToken,3857.529,R,uuid,,,,
activeClientSessions,IsActiveSession,3857.530,R,id,,,,
verify system,,3857.530,,,,,,
sessions,FetchUUIDFromToken,3881.559,R,uuid,,,,
activeClientSessions,IsActiveSession,3881.560,R,id,,,,
verify system,,3881.560,,,,,,
sessions,FetchUUIDFromToken,3914.193,R,uuid,,,,
activeClientSessions,IsActiveSession,3914.194,R,id,,,,
verify system,,3914.194,,,,,,
sessions,FetchUUIDFromToken,4009.631,R,uuid,,,,
updateAll,,4009.631,,,,,,
activeClientSessions,IsActiveSession,4009.643,R,id,,,,
accounts,FetchTrainerIds,4009.644,R,trainerID,secretID,,,
accountStats,RetrievePlaytime,4009.644,R,playtime,,,,
sessionSaveData,ReadSessionSaveData,4009.645,R,data,,,,
accounts,UpdateAccountLastActivity,4009.648,W,lastActivity,,,,
sessionSaveData,StoreSessionSaveData,4009.663,W,uuid,slot,data,timeStamp,
accounts,UpdateAccountLastActivity,4009.664,W,lastActivity,,,,
accountStats,UpdateAccountStats,4009.666,W,stats,,,,
systemSaveData,StoreSystemSaveData,4009.694,W,uuid,data,timeStamp,,
sessions,FetchUUIDFromToken,4124.212,R,uuid,,,,
activeClientSessions,IsActiveSession,4124.212,R,id,,,,
verify system,,4124.212,,,,,,
sessions,FetchUUIDFromToken,4264.371,R,uuid,,,,
activeClientSessions,IsActiveSession,4264.372,R,id,,,,
verify system,,4264.372,,,,,,
sessions,FetchUUIDFromToken,4329.653,R,uuid,,,,
updateAll,,4329.654,,,,,,
activeClientSessions,IsActiveSession,4333.249,R,id,,,,
accounts,FetchTrainerIds,4333.250,R,trainerID,secretID,,,
accountStats,RetrievePlaytime,4333.250,R,playtime,,,,
sessionSaveData,ReadSessionSaveData,4333.251,R,data,,,,
accounts,UpdateAccountLastActivity,4333.256,W,lastActivity,,,,
sessionSaveData,StoreSessionSaveData,4333.276,W,uuid,slot,data,timeStamp,
accounts,UpdateAccountLastActivity,4333.277,W,lastActivity,,,,
accountStats,UpdateAccountStats,4333.279,W,stats,,,,
systemSaveData,StoreSystemSaveData,4333.351,W,uuid,data,timeStamp,,
sessions,FetchUUIDFromToken,4458.548,R,uuid,,,,
activeClientSessions,IsActiveSession,4458.549,R,id,,,,
verify system,,4458.549,,,,,,
sessions,FetchUUIDFromToken,4501.372,R,uuid,,,,
updateAll,,4501.372,,,,,,
activeClientSessions,IsActiveSession,4501.995,R,id,,,,
accounts,FetchTrainerIds,4501.996,R,trainerID,secretID,,,
accountStats,RetrievePlaytime,4501.997,R,playtime,,,,
sessionSaveData,ReadSessionSaveData,4501.997,R,data,,,,
accounts,UpdateAccountLastActivity,4502.006,W,lastActivity,,,,
sessionSaveData,StoreSessionSaveData,4502.021,W,uuid,slot,data,timeStamp,
accounts,UpdateAccountLastActivity,4502.022,W,lastActivity,,,,
accountStats,UpdateAccountStats,4502.024,W,stats,,,,
systemSaveData,StoreSystemSaveData,4502.051,W,uuid,data,timeStamp,,
sessions,FetchUUIDFromToken,4744.636,R,uuid,,,,
Info,,4744.636,,,,,,
accounts,FetchUsernameFromUUID,4744.637,R,userName,,,,
accounts,FetchDiscordIdByUsername,4744.639,R,discordId,,,,
accounts,FetchGoogleIdByUsername,4744.641,R,googleId,,,,
sessionSaveData,GetLatestSessionSaveDataSlot,4744.642,R,slot,,,,
sessions,FetchUUIDFromToken,4744.852,R,uuid,,,,
activeClientSessions,IsActiveSession,4744.853,R,id,,,,
get system,,4744.853,,,,,,
activeClientSessions,UpdateActiveSession,4744.855,W,uuid,clientSessionId,,,
systemSaveData,ReadSystemSaveData,4744.856,R,data,,,,
sessions,FetchUUIDFromToken,4745.124,R,uuid,,,,
activeClientSessions,UpdateActiveSession,4745.125,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,4745.125,R,data,,,,
sessions,FetchUUIDFromToken,4760.610,R,uuid,,,,
Info,,4760.611,,,,,,
accounts,FetchUsernameFromUUID,4760.611,R,userName,,,,
accounts,FetchDiscordIdByUsername,4760.612,R,discordId,,,,
accounts,FetchGoogleIdByUsername,4760.613,R,googleId,,,,
sessionSaveData,GetLatestSessionSaveDataSlot,4760.614,R,slot,,,,
sessions,FetchUUIDFromToken,4760.822,R,uuid,,,,
activeClientSessions,IsActiveSession,4760.822,R,id,,,,
get system,,4760.822,,,,,,
activeClientSessions,UpdateActiveSession,4760.824,W,uuid,clientSessionId,,,
systemSaveData,ReadSystemSaveData,4760.825,R,data,,,,
sessions,FetchUUIDFromToken,4761.089,R,uuid,,,,
activeClientSessions,UpdateActiveSession,4761.090,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,4761.091,R,data,,,,
sessions,FetchUUIDFromToken,4774.078,R,uuid,,,,
Info,,4774.078,,,,,,
accounts,FetchUsernameFromUUID,4774.079,R,userName,,,,
accounts,FetchDiscordIdByUsername,4774.080,R,discordId,,,,
accounts,FetchGoogleIdByUsername,4774.081,R,googleId,,,,
sessionSaveData,GetLatestSessionSaveDataSlot,4774.081,R,slot,,,,
sessions,FetchUUIDFromToken,4774.290,R,uuid,,,,
activeClientSessions,IsActiveSession,4774.291,R,id,,,,
get system,,4774.291,,,,,,
activeClientSessions,UpdateActiveSession,4774.293,W,uuid,clientSessionId,,,
systemSaveData,ReadSystemSaveData,4774.294,R,data,,,,
sessions,FetchUUIDFromToken,4774.555,R,uuid,,,,
activeClientSessions,UpdateActiveSession,4774.556,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,4774.556,R,data,,,,
sessions,FetchUUIDFromToken,4919.974,R,uuid,,,,
activeClientSessions,IsActiveSession,4919.975,R,id,,,,
verify system,,4919.975,,,,,,
sessions,FetchUUIDFromToken,4950.146,R,uuid,,,,
activeClientSessions,IsActiveSession,4950.147,R,id,,,,
verify system,,4950.147,,,,,,
sessions,FetchUUIDFromToken,4979.239,R,uuid,,,,
activeClientSessions,IsActiveSession,4979.239,R,id,,,,
verify system,,4979.239,,,,,,
sessions,FetchUUIDFromToken,5001.583,R,uuid,,,,
activeClientSessions,IsActiveSession,5001.584,R,id,,,,
verify system,,5001.584,,,,,,
sessions,FetchUUIDFromToken,5123.356,R,uuid,,,,
updateAll,,5123.356,,,,,,
activeClientSessions,IsActiveSession,5123.920,R,id,,,,
accounts,FetchTrainerIds,5123.921,R,trainerID,secretID,,,
accountStats,RetrievePlaytime,5123.922,R,playtime,,,,
sessionSaveData,ReadSessionSaveData,5123.924,R,data,,,,
accounts,UpdateAccountLastActivity,5123.933,W,lastActivity,,,,
sessionSaveData,StoreSessionSaveData,5123.955,W,uuid,slot,data,timeStamp,
accounts,UpdateAccountLastActivity,5123.956,W,lastActivity,,,,
accountStats,UpdateAccountStats,5123.959,W,stats,,,,
systemSaveData,StoreSystemSaveData,5124.031,W,uuid,data,timeStamp,,
sessions,FetchUUIDFromToken,5179.534,R,uuid,,,,
activeClientSessions,IsActiveSession,5179.535,R,id,,,,
verify system,,5179.535,,,,,,
sessions,FetchUUIDFromToken,5207.188,R,uuid,,,,
activeClientSessions,IsActiveSession,5207.189,R,id,,,,
verify system,,5207.189,,,,,,
sessions,FetchUUIDFromToken,5283.460,R,uuid,,,,
Info,,5283.460,,,,,,
accounts,FetchUsernameFromUUID,5283.461,R,userName,,,,
accounts,FetchDiscordIdByUsername,5283.463,R,discordId,,,,
accounts,FetchGoogleIdByUsername,5283.465,R,googleId,,,,
sessionSaveData,GetLatestSessionSaveDataSlot,5283.466,R,slot,,,,
sessions,FetchUUIDFromToken,5283.676,R,uuid,,,,
activeClientSessions,IsActiveSession,5283.676,R,id,,,,
get system,,5283.677,,,,,,
activeClientSessions,UpdateActiveSession,5283.679,W,uuid,clientSessionId,,,
systemSaveData,ReadSystemSaveData,5283.680,R,data,,,,
sessions,FetchUUIDFromToken,5346.923,R,uuid,,,,
activeClientSessions,IsActiveSession,5346.924,R,id,,,,
verify system,,5346.924,,,,,,
sessions,FetchUUIDFromToken,5404.027,R,uuid,,,,
activeClientSessions,IsActiveSession,5404.027,R,id,,,,
verify system,,5404.027,,,,,,
sessions,RemoveSessionFromToken,5413.786,W,token,,,,
logout,,5413.786,,,,,,
