login start!,,0.000,,,,,,
login,,0.000,,,,,,
sessions,FetchUUIDFromToken,0.209,R,uuid,,,,
Info,,0.209,,,,,,
accounts,FetchUsernameFromUUID,0.210,R,userName,,,,
accounts,FetchDiscordIdByUsername,0.211,R,discordId,,,,
accounts,FetchGoogleIdByUsername,0.212,R,googleId,,,,
sessionSaveData,GetLatestSessionSaveDataSlot,0.213,R,slot,,,,
sessions,FetchUUIDFromToken,0.400,R,uuid,,,,
activeClientSessions,IsActiveSession,0.401,R,id,,,,
get system,,0.401,,,,,,
activeClientSessions,UpdateActiveSession,0.402,W,uuid,clientSessionId,,,
systemSaveData,ReadSystemSaveData,0.403,R,data,,,,
sessions,FetchUUIDFromToken,0.698,R,uuid,,,,
activeClientSessions,UpdateActiveSession,0.698,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,0.699,R,data,,,,
sessions,FetchUUIDFromToken,3.344,R,uuid,,,,
activeClientSessions,UpdateActiveSession,3.345,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,3.345,R,data,,,,
sessions,FetchUUIDFromToken,3.349,R,uuid,,,,
activeClientSessions,UpdateActiveSession,3.350,W,uuid,clientSessionId,,,
sessions,FetchUUIDFromToken,3.350,R,uuid,,,,
sessionSaveData,ReadSessionSaveData,3.350,R,data,,,,
activeClientSessions,UpdateActiveSession,3.351,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,3.351,R,data,,,,
sessions,FetchUUIDFromToken,3.355,R,uuid,,,,
activeClientSessions,UpdateActiveSession,3.356,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,3.356,R,data,,,,
sessions,FetchUUIDFromToken,100.012,R,uuid,,,,
activeClientSessions,UpdateActiveSession,100.012,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,100.013,R,data,,,,
newclear session,,100.016,,,,,,
sessions,FetchUUIDFromToken,101.489,R,uuid,,,,
updateAll,,101.489,,,,,,
activeClientSessions,IsActiveSession,101.722,R,id,,,,
accounts,FetchTrainerIds,101.723,R,trainerID,secretID,,,
accountStats,RetrievePlaytime,101.723,R,playtime,,,,
sessionSaveData,ReadSessionSaveData,101.724,R,data,,,,
accounts,UpdateAccountLastActivity,101.727,W,lastActivity,,,,
sessionSaveData,StoreSessionSaveData,101.734,W,uuid,slot,data,timeStamp,
accounts,UpdateAccountLastActivity,101.735,W,lastActivity,,,,
accountStats,UpdateAccountStats,101.737,W,stats,,,,
systemSaveData,StoreSystemSaveData,101.765,W,uuid,data,timeStamp,,
sessions,FetchUUIDFromToken,101.956,R,uuid,,,,
activeClientSessions,UpdateActiveSession,101.957,W,uuid,clientSessionId,,,
clear session,,101.958,,,,,,
accounts,UpdateAccountLastActivity,101.959,W,lastActivity,,,,
sessionSaveData,DeleteSessionSaveData,101.960,W,sessionSaveData,,,,
sessions,FetchUUIDFromToken,102.149,R,uuid,,,,
Info,,102.150,,,,,,
accounts,FetchUsernameFromUUID,102.150,R,userName,,,,
accounts,FetchDiscordIdByUsername,102.151,R,discordId,,,,
accounts,FetchGoogleIdByUsername,102.152,R,googleId,,,,
sessionSaveData,GetLatestSessionSaveDataSlot,102.152,R,slot,,,,
sessions,FetchUUIDFromToken,104.859,R,uuid,,,,
activeClientSessions,UpdateActiveSession,104.859,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,104.860,R,data,,,,
sessions,FetchUUIDFromToken,104.861,R,uuid,,,,
activeClientSessions,UpdateActiveSession,104.862,W,uuid,clientSessionId,,,
sessions,FetchUUIDFromToken,104.862,R,uuid,,,,
sessionSaveData,ReadSessionSaveData,104.862,R,data,,,,
activeClientSessions,UpdateActiveSession,104.863,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,104.864,R,data,,,,
sessions,FetchUUIDFromToken,104.867,R,uuid,,,,
activeClientSessions,UpdateActiveSession,104.867,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,104.868,R,data,,,,
accounts,FetchAccountKeySaltFromUsername,30810.026,R,key,salt,,,
accounts,AddAccountSession,30810.458,R,uuid,token,expire,,
sessions,AddAccountSession,30810.459,W,uuid,token,expire,,
accounts,AddAccountSession,30810.462,W,lastLoggedIn,,,,
login start!,,0.000,,,,,,
login,,0.000,,,,,,
sessions,FetchUUIDFromToken,0.252,R,uuid,,,,
Info,,0.252,,,,,,
accounts,FetchUsernameFromUUID,0.253,R,userName,,,,
accounts,FetchDiscordIdByUsername,0.254,R,discordId,,,,
accounts,FetchGoogleIdByUsername,0.255,R,googleId,,,,
sessionSaveData,GetLatestSessionSaveDataSlot,0.256,R,slot,,,,
sessions,FetchUUIDFromToken,0.442,R,uuid,,,,
activeClientSessions,IsActiveSession,0.443,R,id,,,,
get system,,0.443,,,,,,
activeClientSessions,UpdateActiveSession,0.445,W,uuid,clientSessionId,,,
systemSaveData,ReadSystemSaveData,0.446,R,data,,,,
sessions,FetchUUIDFromToken,0.770,R,uuid,,,,
activeClientSessions,UpdateActiveSession,0.771,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,0.772,R,data,,,,
sessions,RemoveSessionFromToken,22.828,W,token,,,,
logout,,22.828,,,,,,
