Table Name,Function Name,Time,R/W,data1,data2,data3,data4,data5
accountStats,FetchClassicSessionCount,105.267,R,classicSessionPlayedCount,,,,
sessions,FetchUUIDFromToken,113.290,R,uuid,,,,
sessions,FetchUUIDFromToken,134.993,R,uuid,,,,
accounts,FetchPlayerCount,135.248,R,lastActivity,,,,
accounts,FetchBattleCount,135.257,R,banned,,,,
accountStats,FetchBattleCount,135.257,R,battleCount,,,,
accounts,FetchClassicSessionCount,135.266,R,classicSessionPlayedCount,,,,
accountStats,FetchClassicSessionCount,135.266,R,classicSessionPlayedCount,,,,
accounts,FetchPlayerCount,165.250,R,lastActivity,,,,
accounts,FetchBattleCount,165.259,R,banned,,,,
accountStats,FetchBattleCount,165.259,R,battleCount,,,,
accounts,FetchClassicSessionCount,165.268,R,classicSessionPlayedCount,,,,
accountStats,FetchClassicSessionCount,165.268,R,classicSessionPlayedCount,,,,
accounts,FetchPlayerCount,195.267,R,lastActivity,,,,
accounts,FetchBattleCount,195.276,R,banned,,,,
accountStats,FetchBattleCount,195.276,R,battleCount,,,,
accounts,FetchClassicSessionCount,195.285,R,classicSessionPlayedCount,,,,
accountStats,FetchClassicSessionCount,195.285,R,classicSessionPlayedCount,,,,
sessions,FetchUUIDFromToken,212.654,R,uuid,,,,
accounts,FetchPlayerCount,225.252,R,lastActivity,,,,
accounts,FetchBattleCount,225.261,R,banned,,,,
accountStats,FetchBattleCount,225.261,R,battleCount,,,,
accounts,FetchClassicSessionCount,225.270,R,classicSessionPlayedCount,,,,
accountStats,FetchClassicSessionCount,225.270,R,classicSessionPlayedCount,,,,
sessions,FetchUUIDFromToken,239.985,R,uuid,,,,
accounts,FetchPlayerCount,255.249,R,lastActivity,,,,
accounts,FetchBattleCount,255.258,R,banned,,,,
accountStats,FetchBattleCount,255.258,R,battleCount,,,,
accounts,FetchClassicSessionCount,255.267,R,classicSessionPlayedCount,,,,
accountStats,FetchClassicSessionCount,255.268,R,classicSessionPlayedCount,,,,
accounts,FetchPlayerCount,285.250,R,lastActivity,,,,
accounts,FetchBattleCount,285.258,R,banned,,,,
accountStats,FetchBattleCount,285.258,R,battleCount,,,,
accounts,FetchClassicSessionCount,285.267,R,classicSessionPlayedCount,,,,
accountStats,FetchClassicSessionCount,285.267,R,classicSessionPlayedCount,,,,
sessions,FetchUUIDFromToken,305.278,R,uuid,,,,
accounts,FetchTrainerIds,305.823,R,trainerID,secretID,,,
accountStats,RetrievePlaytime,305.823,R,playtime,,,,
sessionSaveData,ReadSessionSaveData,305.824,R,data,,,,
accounts,UpdateAccountLastActivity,305.826,W,lastActivity,,,,
sessionSaveData,StoreSessionSaveData,305.836,W,uuid,slot,data,timeStamp,
accounts,UpdateAccountLastActivity,305.837,W,lastActivity,,,,
accountStats,UpdateAccountStats,305.839,W,stats,,,,
systemSaveData,StoreSystemSaveData,305.859,W,uuid,data,timeStamp,,
accounts,FetchPlayerCount,315.248,R,lastActivity,,,,
accounts,FetchBattleCount,315.257,R,banned,,,,
accountStats,FetchBattleCount,315.257,R,battleCount,,,,
accounts,FetchClassicSessionCount,315.266,R,classicSessionPlayedCount,,,,
accountStats,FetchClassicSessionCount,315.266,R,classicSessionPlayedCount,,,,
sessions,FetchUUIDFromToken,317.192,R,uuid,,,,
accounts,FetchTrainerIds,317.291,R,trainerID,secretID,,,
accountStats,RetrievePlaytime,317.291,R,playtime,,,,
sessionSaveData,ReadSessionSaveData,317.292,R,data,,,,
accounts,UpdateAccountLastActivity,317.295,W,lastActivity,,,,
sessionSaveData,StoreSessionSaveData,317.300,W,uuid,slot,data,timeStamp,
accounts,UpdateAccountLastActivity,317.300,W,lastActivity,,,,
accountStats,UpdateAccountStats,317.301,W,stats,,,,
systemSaveData,StoreSystemSaveData,317.323,W,uuid,data,timeStamp,,
sessions,FetchUUIDFromToken,319.229,R,uuid,,,,
accounts,FetchUsernameFromUUID,319.230,R,userName,,,,
accounts,FetchDiscordIdByUsername,319.230,R,discordId,,,,
accounts,FetchGoogleIdByUsername,319.231,R,googleId,,,,
sessionSaveData,GetLatestSessionSaveDataSlot,319.232,R,slot,,,,
sessions,FetchUUIDFromToken,319.595,R,uuid,,,,
systemSaveData,ReadSystemSaveData,319.596,R,data,,,,
sessions,FetchUUIDFromToken,321.698,R,uuid,,,,
activeClientSessions,UpdateActiveSession,321.698,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,321.699,R,data,,,,
sessions,RemoveSessionFromToken,327.204,W,token,,,,
