Table Name,Function Name,Time,R/W,data1,data2,data3,data4,data5
accounts,UpdateAccountLastActivity,205.790,W,lastActivity,,,,
sessionSaveData,StoreSessionSaveData,205.794,W,uuid,slot,data,timeStamp,
accounts,UpdateAccountLastActivity,205.794,W,lastActivity,,,,
accountStats,UpdateAccountStats,205.795,W,stats,,,,
systemSaveData,StoreSystemSaveData,205.807,W,uuid,data,timeStamp,,
sessions,FetchUUIDFromToken,207.719,R,uuid,,,,
accounts,FetchUsernameFromUUID,207.720,R,userName,,,,
accounts,FetchDiscordIdByUsername,207.720,R,discordId,,,,
accounts,FetchGoogleIdByUsername,207.721,R,googleId,,,,
sessionSaveData,GetLatestSessionSaveDataSlot,207.721,R,slot,,,,
sessions,FetchUUIDFromToken,208.091,R,uuid,,,,
activeClientSessions,IsActiveSession,208.091,R,id,,,,
systemSaveData,ReadSystemSaveData,208.092,R,data,,,,
sessions,FetchUUIDFromToken,212.014,R,uuid,,,,
activeClientSessions,UpdateActiveSession,212.014,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,212.015,R,data,,,,
sessions,RemoveSessionFromToken,214.061,W,token,,,,
