login start!,,0.001,,,,,,
login,,0.001,,,,,,
sessions,FetchUUIDFromToken,0.194,R,uuid,,,,
Info,,0.194,,,,,,
accounts,FetchUsernameFromUUID,0.195,R,userName,,,,
accounts,FetchDiscordIdByUsername,0.196,R,discordId,,,,
accounts,FetchGoogleIdByUsername,0.197,R,googleId,,,,
sessionSaveData,GetLatestSessionSaveDataSlot,0.198,R,slot,,,,
sessions,FetchUUIDFromToken,0.389,R,uuid,,,,
activeClientSessions,IsActiveSession,0.390,R,id,,,,
get system,,0.390,,,,,,
systemSaveData,ReadSystemSaveData,0.391,R,data,,,,
sessions,FetchUUIDFromToken,0.645,R,uuid,,,,
activeClientSessions,UpdateActiveSession,0.646,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,0.646,R,data,,,,
sessions,FetchUUIDFromToken,26.876,R,uuid,,,,
activeClientSessions,IsActiveSession,26.876,R,id,,,,
verify system,,26.876,,,,,,
sessions,FetchUUIDFromToken,48.266,R,uuid,,,,
activeClientSessions,IsActiveSession,48.267,R,id,,,,
verify system,,48.267,,,,,,
sessions,FetchUUIDFromToken,65.335,R,uuid,,,,
activeClientSessions,IsActiveSession,65.335,R,id,,,,
verify system,,65.335,,,,,,
sessions,FetchUUIDFromToken,82.647,R,uuid,,,,
activeClientSessions,IsActiveSession,82.648,R,id,,,,
verify system,,82.648,,,,,,
sessions,FetchUUIDFromToken,203.218,R,uuid,,,,
Info,,203.218,,,,,,
accounts,FetchUsernameFromUUID,203.219,R,userName,,,,
accounts,FetchDiscordIdByUsername,203.220,R,discordId,,,,
accounts,FetchGoogleIdByUsername,203.221,R,googleId,,,,
sessionSaveData,GetLatestSessionSaveDataSlot,203.221,R,slot,,,,
sessions,FetchUUIDFromToken,203.413,R,uuid,,,,
activeClientSessions,IsActiveSession,203.413,R,id,,,,
get system,,203.413,,,,,,
activeClientSessions,UpdateActiveSession,203.417,W,uuid,clientSessionId,,,
systemSaveData,ReadSystemSaveData,203.418,R,data,,,,
sessions,FetchUUIDFromToken,439.418,R,uuid,,,,
Info,,439.418,,,,,,
accounts,FetchUsernameFromUUID,439.419,R,userName,,,,
accounts,FetchDiscordIdByUsername,439.420,R,discordId,,,,
accounts,FetchGoogleIdByUsername,439.421,R,googleId,,,,
sessionSaveData,GetLatestSessionSaveDataSlot,439.421,R,slot,,,,
sessions,FetchUUIDFromToken,439.618,R,uuid,,,,
activeClientSessions,IsActiveSession,439.619,R,id,,,,
get system,,439.619,,,,,,
activeClientSessions,UpdateActiveSession,439.621,W,uuid,clientSessionId,,,
systemSaveData,ReadSystemSaveData,439.622,R,data,,,,
sessions,FetchUUIDFromToken,480.797,R,uuid,,,,
Info,,480.797,,,,,,
accounts,FetchUsernameFromUUID,480.798,R,userName,,,,
accounts,FetchDiscordIdByUsername,480.799,R,discordId,,,,
accounts,FetchGoogleIdByUsername,480.801,R,googleId,,,,
sessionSaveData,GetLatestSessionSaveDataSlot,480.801,R,slot,,,,
sessions,FetchUUIDFromToken,481.002,R,uuid,,,,
activeClientSessions,IsActiveSession,481.002,R,id,,,,
get system,,481.002,,,,,,
activeClientSessions,UpdateActiveSession,481.004,W,uuid,clientSessionId,,,
systemSaveData,ReadSystemSaveData,481.005,R,data,,,,
sessions,FetchUUIDFromToken,621.078,R,uuid,,,,
updateAll,,621.078,,,,,,
activeClientSessions,IsActiveSession,621.868,R,id,,,,
accounts,FetchTrainerIds,621.869,R,trainerID,secretID,,,
accountStats,RetrievePlaytime,621.869,R,playtime,,,,
sessionSaveData,ReadSessionSaveData,621.870,R,data,,,,
accounts,UpdateAccountLastActivity,621.876,W,lastActivity,,,,
sessionSaveData,StoreSessionSaveData,621.897,W,uuid,slot,data,timeStamp,
accounts,UpdateAccountLastActivity,621.898,W,lastActivity,,,,
accountStats,UpdateAccountStats,621.900,W,stats,,,,
systemSaveData,StoreSystemSaveData,621.956,W,uuid,data,timeStamp,,
sessions,FetchUUIDFromToken,646.109,R,uuid,,,,
activeClientSessions,IsActiveSession,646.110,R,id,,,,
verify system,,646.110,,,,,,
sessions,FetchUUIDFromToken,667.752,R,uuid,,,,
activeClientSessions,IsActiveSession,667.753,R,id,,,,
verify system,,667.753,,,,,,
sessions,FetchUUIDFromToken,722.054,R,uuid,,,,
activeClientSessions,IsActiveSession,722.055,R,id,,,,
verify system,,722.055,,,,,,
sessions,FetchUUIDFromToken,739.628,R,uuid,,,,
Info,,739.628,,,,,,
accounts,FetchUsernameFromUUID,739.629,R,userName,,,,
accounts,FetchDiscordIdByUsername,739.630,R,discordId,,,,
accounts,FetchGoogleIdByUsername,739.631,R,googleId,,,,
sessionSaveData,GetLatestSessionSaveDataSlot,739.632,R,slot,,,,
sessions,FetchUUIDFromToken,739.831,R,uuid,,,,
activeClientSessions,IsActiveSession,739.832,R,id,,,,
get system,,739.832,,,,,,
