Table Name,Function Name,Time,R/W,data1,data2,data3,data4,data5
sessions,FetchUUIDFromToken,174.635,R,uuid,,,,
activeClientSessions,IsActiveSession,174.636,R,id,,,,
accounts,FetchPlayerCount,188.651,R,lastActivity,,,,
accounts,FetchBattleCount,188.660,R,banned,,,,
accountStats,FetchBattleCount,188.660,R,battleCount,,,,
accounts,FetchClassicSessionCount,188.669,R,classicSessionPlayedCount,,,,
accountStats,FetchClassicSessionCount,188.669,R,classicSessionPlayedCount,,,,
accounts,FetchPlayerCount,218.659,R,lastActivity,,,,
accounts,FetchBattleCount,218.668,R,banned,,,,
accountStats,FetchBattleCount,218.668,R,battleCount,,,,
accounts,FetchClassicSessionCount,218.676,R,classicSessionPlayedCount,,,,
accountStats,FetchClassicSessionCount,218.676,R,classicSessionPlayedCount,,,,
sessions,FetchUUIDFromToken,228.207,R,uuid,,,,
activeClientSessions,IsActiveSession,228.276,R,id,,,,
accounts,FetchTrainerIds,228.277,R,trainerID,secretID,,,
accountStats,RetrievePlaytime,228.277,R,playtime,,,,
sessionSaveData,ReadSessionSaveData,228.278,R,data,,,,
accounts,UpdateAccountLastActivity,228.280,W,lastActivity,,,,
sessionSaveData,StoreSessionSaveData,228.287,W,uuid,slot,data,timeStamp,
accounts,UpdateAccountLastActivity,228.288,W,lastActivity,,,,
accountStats,UpdateAccountStats,228.289,W,stats,,,,
systemSaveData,StoreSystemSaveData,228.298,W,uuid,data,timeStamp,,
sessions,FetchUUIDFromToken,242.887,R,uuid,,,,
activeClientSessions,IsActiveSession,242.935,R,id,,,,
accounts,FetchTrainerIds,242.936,R,trainerID,secretID,,,
accountStats,RetrievePlaytime,242.937,R,playtime,,,,
sessionSaveData,ReadSessionSaveData,242.939,R,data,,,,
accounts,UpdateAccountLastActivity,242.942,W,lastActivity,,,,
sessionSaveData,StoreSessionSaveData,242.949,W,uuid,slot,data,timeStamp,
accounts,UpdateAccountLastActivity,242.950,W,lastActivity,,,,
accountStats,UpdateAccountStats,242.951,W,stats,,,,
systemSaveData,StoreSystemSaveData,242.993,W,uuid,data,timeStamp,,
sessions,FetchUUIDFromToken,244.886,R,uuid,,,,
accounts,FetchUsernameFromUUID,244.887,R,userName,,,,
accounts,FetchDiscordIdByUsername,244.889,R,discordId,,,,
accounts,FetchGoogleIdByUsername,244.890,R,googleId,,,,
sessionSaveData,GetLatestSessionSaveDataSlot,244.891,R,slot,,,,
sessions,FetchUUIDFromToken,245.252,R,uuid,,,,
activeClientSessions,IsActiveSession,245.254,R,id,,,,
systemSaveData,ReadSystemSaveData,245.255,R,data,,,,
sessions,FetchUUIDFromToken,248.103,R,uuid,,,,
activeClientSessions,UpdateActiveSession,248.104,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,248.106,R,data,,,,
accounts,FetchPlayerCount,248.649,R,lastActivity,,,,
accounts,FetchBattleCount,248.664,R,banned,,,,
accountStats,FetchBattleCount,248.664,R,battleCount,,,,
accounts,FetchClassicSessionCount,248.685,R,classicSessionPlayedCount,,,,
accountStats,FetchClassicSessionCount,248.685,R,classicSessionPlayedCount,,,,
sessions,RemoveSessionFromToken,252.156,W,token,,,,
