Table Name,Function Name,Time,R/W,data1,data2,data3,data4,data5
accounts,FetchTrainerIds,944.474,R,trainerID,secretID,,,
accountStats,RetrievePlaytime,944.475,R,playtime,,,,
sessionSaveData,ReadSessionSaveData,944.475,R,data,,,,
accounts,UpdateAccountLastActivity,944.478,W,lastActivity,,,,
sessionSaveData,StoreSessionSaveData,944.485,W,uuid,slot,data,timeStamp,
accounts,UpdateAccountLastActivity,944.486,W,lastActivity,,,,
accountStats,UpdateAccountStats,944.488,W,stats,,,,
systemSaveData,StoreSystemSaveData,944.500,W,uuid,data,timeStamp,,
sessions,FetchUUIDFromToken,944.868,R,uuid,,,,
activeClientSessions,UpdateActiveSession,944.869,W,uuid,clientSessionId,,,
clear session,,944.872,,,,,,
accounts,UpdateAccountLastActivity,944.874,W,lastActivity,,,,
sessionSaveData,DeleteSessionSaveData,944.876,W,sessionSaveData,,,,
sessions,FetchUUIDFromToken,945.246,R,uuid,,,,
Info,,945.246,,,,,,
accounts,FetchUsernameFromUUID,945.247,R,userName,,,,
accounts,FetchDiscordIdByUsername,945.248,R,discordId,,,,
accounts,FetchGoogleIdByUsername,945.249,R,googleId,,,,
sessionSaveData,GetLatestSessionSaveDataSlot,945.249,R,slot,,,,
sessions,FetchUUIDFromToken,1041.809,R,uuid,,,,
activeClientSessions,UpdateActiveSession,1041.810,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,1041.811,R,data,,,,
sessions,FetchUUIDFromToken,1041.979,R,uuid,,,,
sessions,FetchUUIDFromToken,1041.979,R,uuid,,,,
activeClientSessions,UpdateActiveSession,1041.980,W,uuid,clientSessionId,,,
activeClientSessions,UpdateActiveSession,1041.980,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,1041.980,R,data,,,,
sessions,FetchUUIDFromToken,1041.981,R,uuid,,,,
sessionSaveData,ReadSessionSaveData,1041.981,R,data,,,,
activeClientSessions,UpdateActiveSession,1041.982,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,1041.982,R,data,,,,
sessions,FetchUUIDFromToken,1041.987,R,uuid,,,,
activeClientSessions,UpdateActiveSession,1041.988,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,1041.988,R,data,,,,
sessions,FetchUUIDFromToken,1043.098,R,uuid,,,,
updateAll,,1043.098,,,,,,
activeClientSessions,IsActiveSession,1043.670,R,id,,,,
accounts,FetchTrainerIds,1043.671,R,trainerID,secretID,,,
accountStats,RetrievePlaytime,1043.672,R,playtime,,,,
sessionSaveData,ReadSessionSaveData,1043.673,R,data,,,,
accounts,UpdateAccountLastActivity,1043.675,W,lastActivity,,,,
sessionSaveData,StoreSessionSaveData,1043.679,W,uuid,slot,data,timeStamp,
accounts,UpdateAccountLastActivity,1043.680,W,lastActivity,,,,
accountStats,UpdateAccountStats,1043.681,W,stats,,,,
systemSaveData,StoreSystemSaveData,1043.703,W,uuid,data,timeStamp,,
sessions,FetchUUIDFromToken,1071.970,R,uuid,,,,
activeClientSessions,IsActiveSession,1071.971,R,id,,,,
verify system,,1071.971,,,,,,
sessions,FetchUUIDFromToken,1087.424,R,uuid,,,,
activeClientSessions,IsActiveSession,1087.425,R,id,,,,
verify system,,1087.425,,,,,,
sessions,FetchUUIDFromToken,1100.553,R,uuid,,,,
updateAll,,1100.553,,,,,,
activeClientSessions,IsActiveSession,1101.280,R,id,,,,
accounts,FetchTrainerIds,1101.280,R,trainerID,secretID,,,
accountStats,RetrievePlaytime,1101.281,R,playtime,,,,
sessionSaveData,ReadSessionSaveData,1101.281,R,data,,,,
accounts,UpdateAccountLastActivity,1101.284,W,lastActivity,,,,
sessionSaveData,StoreSessionSaveData,1101.288,W,uuid,slot,data,timeStamp,
accounts,UpdateAccountLastActivity,1101.289,W,lastActivity,,,,
accountStats,UpdateAccountStats,1101.290,W,stats,,,,
systemSaveData,StoreSystemSaveData,1101.299,W,uuid,data,timeStamp,,
sessions,FetchUUIDFromToken,1124.710,R,uuid,,,,
activeClientSessions,IsActiveSession,1124.711,R,id,,,,
verify system,,1124.712,,,,,,
sessions,FetchUUIDFromToken,1141.269,R,uuid,,,,
activeClientSessions,IsActiveSession,1141.270,R,id,,,,
verify system,,1141.270,,,,,,
sessions,FetchUUIDFromToken,1189.336,R,uuid,,,,
updateAll,,1189.336,,,,,,
activeClientSessions,IsActiveSession,1189.392,R,id,,,,
accounts,FetchTrainerIds,1189.392,R,trainerID,secretID,,,
accountStats,RetrievePlaytime,1189.393,R,playtime,,,,
sessionSaveData,ReadSessionSaveData,1189.394,R,data,,,,
accounts,UpdateAccountLastActivity,1189.396,W,lastActivity,,,,
sessionSaveData,StoreSessionSaveData,1189.401,W,uuid,slot,data,timeStamp,
accounts,UpdateAccountLastActivity,1189.402,W,lastActivity,,,,
accountStats,UpdateAccountStats,1189.403,W,stats,,,,
systemSaveData,StoreSystemSaveData,1189.414,W,uuid,data,timeStamp,,
sessions,FetchUUIDFromToken,1219.000,R,uuid,,,,
activeClientSessions,IsActiveSession,1219.001,R,id,,,,
