login start!,,0.000,,,,,,
login,,0.001,,,,,,
sessions,FetchUUIDFromToken,0.189,R,uuid,,,,
Info,,0.189,,,,,,
accounts,FetchUsernameFromUUID,0.190,R,userName,,,,
accounts,FetchDiscordIdByUsername,0.191,R,discordId,,,,
accounts,FetchGoogleIdByUsername,0.192,R,googleId,,,,
sessionSaveData,GetLatestSessionSaveDataSlot,0.193,R,slot,,,,
sessions,FetchUUIDFromToken,0.378,R,uuid,,,,
activeClientSessions,UpdateActiveSession,0.380,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,0.381,R,data,,,,
sessions,FetchUUIDFromToken,0.564,R,uuid,,,,
activeClientSessions,IsActiveSession,0.565,R,id,,,,
get system,,0.565,,,,,,
systemSaveData,ReadSystemSaveData,0.566,R,data,,,,
sessions,FetchUUIDFromToken,0.782,R,uuid,,,,
updateAll,,0.782,,,,,,
activeClientSessions,IsActiveSession,1.381,R,id,,,,
accounts,FetchTrainerIds,1.381,R,trainerID,secretID,,,
accounts,UpdateTrainerIds,1.385,W,trainerID,secretID,,,
accountStats,RetrievePlaytime,1.386,R,playtime,,,,
sessionSaveData,ReadSessionSaveData,1.387,R,data,,,,
accounts,UpdateAccountLastActivity,1.388,W,lastActivity,,,,
sessionSaveData,StoreSessionSaveData,1.419,W,uuid,slot,data,timeStamp,
accounts,UpdateAccountLastActivity,1.420,W,lastActivity,,,,
accountStats,UpdateAccountStats,1.422,W,stats,,,,
systemSaveData,StoreSystemSaveData,1.503,W,uuid,data,timeStamp,,
sessions,FetchUUIDFromToken,3.490,R,uuid,,,,
activeClientSessions,IsActiveSession,3.491,R,id,,,,
verify system,,3.491,,,,,,
sessions,FetchUUIDFromToken,3.694,R,uuid,,,,
updateAll,,3.694,,,,,,
activeClientSessions,IsActiveSession,3.753,R,id,,,,
accounts,FetchTrainerIds,3.754,R,trainerID,secretID,,,
accountStats,RetrievePlaytime,3.755,R,playtime,,,,
sessionSaveData,ReadSessionSaveData,3.756,R,data,,,,
accounts,UpdateAccountLastActivity,3.759,W,lastActivity,,,,
sessionSaveData,StoreSessionSaveData,3.797,W,uuid,slot,data,timeStamp,
accounts,UpdateAccountLastActivity,3.798,W,lastActivity,,,,
accountStats,UpdateAccountStats,3.798,W,stats,,,,
systemSaveData,StoreSystemSaveData,3.888,W,uuid,data,timeStamp,,
sessions,FetchUUIDFromToken,5.743,R,uuid,,,,
activeClientSessions,IsActiveSession,5.745,R,id,,,,
verify system,,5.745,,,,,,
sessions,FetchUUIDFromToken,5.946,R,uuid,,,,
activeClientSessions,UpdateActiveSession,5.947,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,5.948,R,data,,,,
newclear session,,5.949,,,,,,
sessions,FetchUUIDFromToken,6.166,R,uuid,,,,
updateAll,,6.166,,,,,,
activeClientSessions,IsActiveSession,6.223,R,id,,,,
accounts,FetchTrainerIds,6.224,R,trainerID,secretID,,,
accountStats,RetrievePlaytime,6.224,R,playtime,,,,
sessionSaveData,ReadSessionSaveData,6.225,R,data,,,,
accounts,UpdateAccountLastActivity,6.227,W,lastActivity,,,,
sessionSaveData,StoreSessionSaveData,6.257,W,uuid,slot,data,timeStamp,
accounts,UpdateAccountLastActivity,6.258,W,lastActivity,,,,
accountStats,UpdateAccountStats,6.259,W,stats,,,,
systemSaveData,StoreSystemSaveData,6.332,W,uuid,data,timeStamp,,
sessions,FetchUUIDFromToken,6.516,R,uuid,,,,
activeClientSessions,UpdateActiveSession,6.516,W,uuid,clientSessionId,,,
clear session,,6.517,,,,,,
accounts,UpdateAccountLastActivity,6.518,W,lastActivity,,,,
sessionSaveData,DeleteSessionSaveData,6.520,W,sessionSaveData,,,,
sessions,RemoveSessionFromToken,6.704,W,token,,,,
logout,,6.704,,,,,,
