Table Name,Function Name,Time,R/W,data1,data2,data3,data4,data5
sessions,FetchUUIDFromToken,41.526,R,uuid,,,,
sessions,FetchUUIDFromToken,41.526,R,uuid,,,,
activeClientSessions,UpdateActiveSession,41.527,W,uuid,clientSessionId,,,
activeClientSessions,UpdateActiveSession,41.527,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,41.528,R,data,,,,
sessionSaveData,ReadSessionSaveData,41.528,R,data,,,,
sessions,FetchUUIDFromToken,42.023,R,uuid,,,,
activeClientSessions,IsActiveSession,42.602,R,id,,,,
accounts,FetchTrainerIds,42.603,R,trainerID,secretID,,,
accountStats,RetrievePlaytime,42.603,R,playtime,,,,
sessionSaveData,ReadSessionSaveData,42.604,R,data,,,,
accounts,UpdateAccountLastActivity,42.606,W,lastActivity,,,,
sessionSaveData,StoreSessionSaveData,42.610,W,uuid,slot,data,timeStamp,
accounts,UpdateAccountLastActivity,42.611,W,lastActivity,,,,
accountStats,UpdateAccountStats,42.612,W,stats,,,,
systemSaveData,StoreSystemSaveData,42.620,W,uuid,data,timeStamp,,
sessions,FetchUUIDFromToken,43.006,R,uuid,,,,
accounts,FetchUsernameFromUUID,43.007,R,userName,,,,
accounts,FetchDiscordIdByUsername,43.008,R,discordId,,,,
accounts,FetchGoogleIdByUsername,43.008,R,googleId,,,,
sessionSaveData,GetLatestSessionSaveDataSlot,43.009,R,slot,,,,
sessions,FetchUUIDFromToken,43.381,R,uuid,,,,
activeClientSessions,UpdateActiveSession,43.381,W,uuid,clientSessionId,,,
sessionSaveData,DeleteSessionSaveData,43.383,W,sessionSaveData,,,,
sessions,FetchUUIDFromToken,43.929,R,uuid,,,,
activeClientSessions,IsActiveSession,44.515,R,id,,,,
accounts,FetchTrainerIds,44.515,R,trainerID,secretID,,,
accountStats,RetrievePlaytime,44.516,R,playtime,,,,
sessionSaveData,ReadSessionSaveData,44.517,R,data,,,,
accounts,UpdateAccountLastActivity,44.518,W,lastActivity,,,,
sessionSaveData,StoreSessionSaveData,44.522,W,uuid,slot,data,timeStamp,
accounts,UpdateAccountLastActivity,44.523,W,lastActivity,,,,
accountStats,UpdateAccountStats,44.525,W,stats,,,,
systemSaveData,StoreSystemSaveData,44.533,W,uuid,data,timeStamp,,
accounts,FetchPlayerCount,62.085,R,lastActivity,,,,
accounts,FetchBattleCount,62.095,R,banned,,,,
accountStats,FetchBattleCount,62.095,R,battleCount,,,,
accounts,FetchClassicSessionCount,62.105,R,classicSessionPlayedCount,,,,
accountStats,FetchClassicSessionCount,62.105,R,classicSessionPlayedCount,,,,
sessions,FetchUUIDFromToken,81.223,R,uuid,,,,
activeClientSessions,IsActiveSession,81.223,R,id,,,,
accounts,FetchPlayerCount,92.085,R,lastActivity,,,,
accounts,FetchBattleCount,92.097,R,banned,,,,
accountStats,FetchBattleCount,92.097,R,battleCount,,,,
accounts,FetchClassicSessionCount,92.107,R,classicSessionPlayedCount,,,,
accountStats,FetchClassicSessionCount,92.107,R,classicSessionPlayedCount,,,,
sessions,FetchUUIDFromToken,102.501,R,uuid,,,,
activeClientSessions,IsActiveSession,102.501,R,id,,,,
accounts,FetchPlayerCount,122.084,R,lastActivity,,,,
accounts,FetchBattleCount,122.095,R,banned,,,,
accountStats,FetchBattleCount,122.095,R,battleCount,,,,
accounts,FetchClassicSessionCount,122.105,R,classicSessionPlayedCount,,,,
accountStats,FetchClassicSessionCount,122.105,R,classicSessionPlayedCount,,,,
sessions,FetchUUIDFromToken,130.187,R,uuid,,,,
activeClientSessions,IsActiveSession,130.187,R,id,,,,
sessions,FetchUUIDFromToken,144.670,R,uuid,,,,
activeClientSessions,IsActiveSession,144.670,R,id,,,,
accounts,FetchPlayerCount,152.085,R,lastActivity,,,,
accounts,FetchBattleCount,152.095,R,banned,,,,
accountStats,FetchBattleCount,152.095,R,battleCount,,,,
accounts,FetchClassicSessionCount,152.105,R,classicSessionPlayedCount,,,,
accountStats,FetchClassicSessionCount,152.105,R,classicSessionPlayedCount,,,,
sessions,FetchUUIDFromToken,173.460,R,uuid,,,,
activeClientSessions,IsActiveSession,173.460,R,id,,,,
sessions,FetchUUIDFromToken,176.445,R,uuid,,,,
activeClientSessions,IsActiveSession,176.446,R,id,,,,
accounts,FetchPlayerCount,182.087,R,lastActivity,,,,
accounts,FetchBattleCount,182.097,R,banned,,,,
accountStats,FetchBattleCount,182.097,R,battleCount,,,,
accounts,FetchClassicSessionCount,182.107,R,classicSessionPlayedCount,,,,
accountStats,FetchClassicSessionCount,182.107,R,classicSessionPlayedCount,,,,
sessions,FetchUUIDFromToken,200.908,R,uuid,,,,
activeClientSessions,IsActiveSession,200.908,R,id,,,,
accounts,FetchPlayerCount,212.085,R,lastActivity,,,,
accounts,FetchBattleCount,212.096,R,banned,,,,
accountStats,FetchBattleCount,212.096,R,battleCount,,,,
accounts,FetchClassicSessionCount,212.106,R,classicSessionPlayedCount,,,,
accountStats,FetchClassicSessionCount,212.106,R,classicSessionPlayedCount,,,,
sessions,FetchUUIDFromToken,221.179,R,uuid,,,,
activeClientSessions,IsActiveSession,221.180,R,id,,,,
accounts,FetchPlayerCount,242.086,R,lastActivity,,,,
accounts,FetchBattleCount,242.097,R,banned,,,,
accountStats,FetchBattleCount,242.097,R,battleCount,,,,
accounts,FetchClassicSessionCount,242.108,R,classicSessionPlayedCount,,,,
accountStats,FetchClassicSessionCount,242.108,R,classicSessionPlayedCount,,,,
sessions,FetchUUIDFromToken,263.660,R,uuid,,,,
activeClientSessions,IsActiveSession,263.809,R,id,,,,
accounts,FetchTrainerIds,263.810,R,trainerID,secretID,,,
accountStats,RetrievePlaytime,263.811,R,playtime,,,,
sessionSaveData,ReadSessionSaveData,263.811,R,data,,,,
accounts,UpdateAccountLastActivity,263.814,W,lastActivity,,,,
sessionSaveData,StoreSessionSaveData,263.824,W,uuid,slot,data,timeStamp,
accounts,UpdateAccountLastActivity,263.824,W,lastActivity,,,,
accountStats,UpdateAccountStats,263.826,W,stats,,,,
systemSaveData,StoreSystemSaveData,263.847,W,uuid,data,timeStamp,,
sessions,FetchUUIDFromToken,268.389,R,uuid,,,,
activeClientSessions,IsActiveSession,268.495,R,id,,,,
accounts,FetchTrainerIds,268.496,R,trainerID,secretID,,,
accountStats,RetrievePlaytime,268.496,R,playtime,,,,
sessionSaveData,ReadSessionSaveData,268.497,R,data,,,,
accounts,UpdateAccountLastActivity,268.499,W,lastActivity,,,,
sessionSaveData,StoreSessionSaveData,268.506,W,uuid,slot,data,timeStamp,
accounts,UpdateAccountLastActivity,268.506,W,lastActivity,,,,
accountStats,UpdateAccountStats,268.508,W,stats,,,,
systemSaveData,StoreSystemSaveData,268.527,W,uuid,data,timeStamp,,
accounts,FetchPlayerCount,272.084,R,lastActivity,,,,
accounts,FetchBattleCount,272.094,R,banned,,,,
accountStats,FetchBattleCount,272.094,R,battleCount,,,,
accounts,FetchClassicSessionCount,272.103,R,classicSessionPlayedCount,,,,
accountStats,FetchClassicSessionCount,272.103,R,classicSessionPlayedCount,,,,
sessions,FetchUUIDFromToken,276.453,R,uuid,,,,
activeClientSessions,IsActiveSession,276.502,R,id,,,,
accounts,FetchTrainerIds,276.502,R,trainerID,secretID,,,
accountStats,RetrievePlaytime,276.503,R,playtime,,,,
sessionSaveData,ReadSessionSaveData,276.504,R,data,,,,
accounts,UpdateAccountLastActivity,276.506,W,lastActivity,,,,
sessionSaveData,StoreSessionSaveData,276.510,W,uuid,slot,data,timeStamp,
accounts,UpdateAccountLastActivity,276.510,W,lastActivity,,,,
accountStats,UpdateAccountStats,276.511,W,stats,,,,
systemSaveData,StoreSystemSaveData,276.521,W,uuid,data,timeStamp,,
sessions,FetchUUIDFromToken,278.501,R,uuid,,,,
accounts,FetchUsernameFromUUID,278.502,R,userName,,,,
accounts,FetchDiscordIdByUsername,278.503,R,discordId,,,,
accounts,FetchGoogleIdByUsername,278.503,R,googleId,,,,
sessionSaveData,GetLatestSessionSaveDataSlot,278.504,R,slot,,,,
sessions,FetchUUIDFromToken,278.870,R,uuid,,,,
activeClientSessions,IsActiveSession,278.871,R,id,,,,
systemSaveData,ReadSystemSaveData,278.871,R,data,,,,
sessions,FetchUUIDFromToken,279.928,R,uuid,,,,
activeClientSessions,UpdateActiveSession,279.928,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,279.929,R,data,,,,
sessions,FetchUUIDFromToken,281.388,R,uuid,,,,
activeClientSessions,IsActiveSession,281.478,R,id,,,,
accounts,FetchTrainerIds,281.479,R,trainerID,secretID,,,
accountStats,RetrievePlaytime,281.479,R,playtime,,,,
sessionSaveData,ReadSessionSaveData,281.480,R,data,,,,
accounts,UpdateAccountLastActivity,281.482,W,lastActivity,,,,
sessionSaveData,StoreSessionSaveData,281.488,W,uuid,slot,data,timeStamp,
accounts,UpdateAccountLastActivity,281.489,W,lastActivity,,,,
accountStats,UpdateAccountStats,281.489,W,stats,,,,
systemSaveData,StoreSystemSaveData,281.497,W,uuid,data,timeStamp,,
sessions,FetchUUIDFromToken,283.487,R,uuid,,,,
accounts,FetchUsernameFromUUID,283.488,R,userName,,,,
accounts,FetchDiscordIdByUsername,283.488,R,discordId,,,,
accounts,FetchGoogleIdByUsername,283.489,R,googleId,,,,
sessionSaveData,GetLatestSessionSaveDataSlot,283.489,R,slot,,,,
sessions,FetchUUIDFromToken,283.852,R,uuid,,,,
activeClientSessions,IsActiveSession,283.852,R,id,,,,
systemSaveData,ReadSystemSaveData,283.853,R,data,,,,
sessions,RemoveSessionFromToken,284.171,W,token,,,,
