login start!,,0.029,,,,,,
login,,0.029,,,,,,
sessions,FetchUUIDFromToken,0.273,R,uuid,,,,
Info,,0.273,,,,,,
accounts,FetchUsernameFromUUID,0.274,R,userName,,,,
accounts,FetchDiscordIdByUsername,0.275,R,discordId,,,,
accounts,FetchGoogleIdByUsername,0.277,R,googleId,,,,
sessionSaveData,GetLatestSessionSaveDataSlot,0.278,R,slot,,,,
sessions,FetchUUIDFromToken,0.513,R,uuid,,,,
activeClientSessions,IsActiveSession,0.514,R,id,,,,
get system,,0.514,,,,,,
activeClientSessions,UpdateActiveSession,0.518,W,uuid,clientSessionId,,,
systemSaveData,ReadSystemSaveData,0.519,R,data,,,,
sessions,FetchUUIDFromToken,0.962,R,uuid,,,,
activeClientSessions,UpdateActiveSession,0.964,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,0.965,R,data,,,,
sessions,FetchUUIDFromToken,97.721,R,uuid,,,,
activeClientSessions,IsActiveSession,97.722,R,id,,,,
verify system,,97.722,,,,,,
sessions,FetchUUIDFromToken,138.038,R,uuid,,,,
activeClientSessions,IsActiveSession,138.039,R,id,,,,
verify system,,138.040,,,,,,
sessions,FetchUUIDFromToken,193.062,R,uuid,,,,
activeClientSessions,IsActiveSession,193.063,R,id,,,,
verify system,,193.063,,,,,,
sessions,FetchUUIDFromToken,228.915,R,uuid,,,,
Info,,228.915,,,,,,
accounts,FetchUsernameFromUUID,228.916,R,userName,,,,
accounts,FetchDiscordIdByUsername,228.918,R,discordId,,,,
accounts,FetchGoogleIdByUsername,228.921,R,googleId,,,,
sessionSaveData,GetLatestSessionSaveDataSlot,228.922,R,slot,,,,
sessions,FetchUUIDFromToken,229.162,R,uuid,,,,
activeClientSessions,IsActiveSession,229.163,R,id,,,,
get system,,229.163,,,,,,
activeClientSessions,UpdateActiveSession,229.165,W,uuid,clientSessionId,,,
systemSaveData,ReadSystemSaveData,229.166,R,data,,,,
sessions,FetchUUIDFromToken,269.769,R,uuid,,,,
activeClientSessions,IsActiveSession,269.770,R,id,,,,
verify system,,269.770,,,,,,
sessions,FetchUUIDFromToken,362.836,R,uuid,,,,
Info,,362.836,,,,,,
accounts,FetchUsernameFromUUID,362.837,R,userName,,,,
accounts,FetchDiscordIdByUsername,362.838,R,discordId,,,,
accounts,FetchGoogleIdByUsername,362.839,R,googleId,,,,
sessionSaveData,GetLatestSessionSaveDataSlot,362.840,R,slot,,,,
sessions,FetchUUIDFromToken,363.063,R,uuid,,,,
activeClientSessions,IsActiveSession,363.064,R,id,,,,
get system,,363.064,,,,,,
activeClientSessions,UpdateActiveSession,363.066,W,uuid,clientSessionId,,,
systemSaveData,ReadSystemSaveData,363.067,R,data,,,,
sessions,FetchUUIDFromToken,404.672,R,uuid,,,,
updateAll,,404.672,,,,,,
activeClientSessions,IsActiveSession,405.651,R,id,,,,
accounts,FetchTrainerIds,405.652,R,trainerID,secretID,,,
accountStats,RetrievePlaytime,405.653,R,playtime,,,,
sessionSaveData,ReadSessionSaveData,405.654,R,data,,,,
accounts,UpdateAccountLastActivity,405.662,W,lastActivity,,,,
sessionSaveData,StoreSessionSaveData,405.672,W,uuid,slot,data,timeStamp,
accounts,UpdateAccountLastActivity,405.673,W,lastActivity,,,,
accountStats,UpdateAccountStats,405.676,W,stats,,,,
systemSaveData,StoreSystemSaveData,405.692,W,uuid,data,timeStamp,,
sessions,FetchUUIDFromToken,460.710,R,uuid,,,,
activeClientSessions,IsActiveSession,460.711,R,id,,,,
verify system,,460.711,,,,,,
sessions,FetchUUIDFromToken,486.188,R,uuid,,,,
