login start!,,0.001,,,,,,
login,,0.001,,,,,,
sessions,FetchUUIDFromToken,0.193,R,uuid,,,,
Info,,0.193,,,,,,
accounts,FetchUsernameFromUUID,0.193,R,userName,,,,
accounts,FetchDiscordIdByUsername,0.195,R,discordId,,,,
accounts,FetchGoogleIdByUsername,0.195,R,googleId,,,,
sessionSaveData,GetLatestSessionSaveDataSlot,0.196,R,slot,,,,
sessions,FetchUUIDFromToken,0.383,R,uuid,,,,
activeClientSessions,IsActiveSession,0.384,R,id,,,,
get system,,0.384,,,,,,
activeClientSessions,UpdateActiveSession,0.386,W,uuid,clientSessionId,,,
systemSaveData,ReadSystemSaveData,0.386,R,data,,,,
sessions,FetchUUIDFromToken,0.835,R,uuid,,,,
activeClientSessions,UpdateActiveSession,0.836,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,0.837,R,data,,,,
sessions,FetchUUIDFromToken,2.641,R,uuid,,,,
activeClientSessions,UpdateActiveSession,2.642,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,2.643,R,data,,,,
sessions,FetchUUIDFromToken,2.646,R,uuid,,,,
activeClientSessions,UpdateActiveSession,2.647,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,2.649,R,data,,,,
sessions,FetchUUIDFromToken,2.650,R,uuid,,,,
activeClientSessions,UpdateActiveSession,2.651,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,2.652,R,data,,,,
sessions,FetchUUIDFromToken,2.654,R,uuid,,,,
activeClientSessions,UpdateActiveSession,2.655,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,2.656,R,data,,,,
sessions,FetchUUIDFromToken,224.990,R,uuid,,,,
activeClientSessions,IsActiveSession,224.991,R,id,,,,
update system,,224.991,,,,,,
accountStats,RetrievePlaytime,225.193,R,playtime,,,,
accountStats,UpdateAccountStats,225.195,W,stats,,,,
systemSaveData,StoreSystemSaveData,225.219,W,uuid,data,timeStamp,,
sessions,FetchUUIDFromToken,232.813,R,uuid,,,,
activeClientSessions,IsActiveSession,232.814,R,id,,,,
update system,,232.814,,,,,,
accountStats,RetrievePlaytime,232.839,R,playtime,,,,
accountStats,UpdateAccountStats,232.841,W,stats,,,,
systemSaveData,StoreSystemSaveData,232.871,W,uuid,data,timeStamp,,
sessions,FetchUUIDFromToken,237.841,R,uuid,,,,
activeClientSessions,IsActiveSession,237.842,R,id,,,,
update system,,237.843,,,,,,
accountStats,RetrievePlaytime,237.869,R,playtime,,,,
accountStats,UpdateAccountStats,237.870,W,stats,,,,
systemSaveData,StoreSystemSaveData,237.885,W,uuid,data,timeStamp,,
sessions,FetchUUIDFromToken,238.813,R,uuid,,,,
activeClientSessions,IsActiveSession,238.814,R,id,,,,
update system,,238.814,,,,,,
accountStats,RetrievePlaytime,238.838,R,playtime,,,,
accountStats,UpdateAccountStats,238.840,W,stats,,,,
systemSaveData,StoreSystemSaveData,238.854,W,uuid,data,timeStamp,,
sessions,FetchUUIDFromToken,239.746,R,uuid,,,,
activeClientSessions,IsActiveSession,239.747,R,id,,,,
update system,,239.747,,,,,,
accountStats,RetrievePlaytime,239.773,R,playtime,,,,
accountStats,UpdateAccountStats,239.775,W,stats,,,,
systemSaveData,StoreSystemSaveData,239.792,W,uuid,data,timeStamp,,
sessions,FetchUUIDFromToken,240.654,R,uuid,,,,
activeClientSessions,IsActiveSession,240.655,R,id,,,,
update system,,240.655,,,,,,
accountStats,RetrievePlaytime,240.682,R,playtime,,,,
accountStats,UpdateAccountStats,240.684,W,stats,,,,
systemSaveData,StoreSystemSaveData,240.702,W,uuid,data,timeStamp,,
sessions,FetchUUIDFromToken,241.873,R,uuid,,,,
activeClientSessions,IsActiveSession,241.874,R,id,,,,
update system,,241.874,,,,,,
accountStats,RetrievePlaytime,241.898,R,playtime,,,,
accountStats,UpdateAccountStats,241.900,W,stats,,,,
systemSaveData,StoreSystemSaveData,241.913,W,uuid,data,timeStamp,,
sessions,FetchUUIDFromToken,242.877,R,uuid,,,,
activeClientSessions,IsActiveSession,242.878,R,id,,,,
update system,,242.878,,,,,,
accountStats,RetrievePlaytime,242.903,R,playtime,,,,
accountStats,UpdateAccountStats,242.905,W,stats,,,,
systemSaveData,StoreSystemSaveData,242.920,W,uuid,data,timeStamp,,
sessions,FetchUUIDFromToken,243.793,R,uuid,,,,
activeClientSessions,IsActiveSession,243.794,R,id,,,,
update system,,243.794,,,,,,
accountStats,RetrievePlaytime,243.818,R,playtime,,,,
accountStats,UpdateAccountStats,243.820,W,stats,,,,
systemSaveData,StoreSystemSaveData,243.833,W,uuid,data,timeStamp,,
sessions,FetchUUIDFromToken,244.700,R,uuid,,,,
activeClientSessions,IsActiveSession,244.701,R,id,,,,
update system,,244.701,,,,,,
accountStats,RetrievePlaytime,244.725,R,playtime,,,,
accountStats,UpdateAccountStats,244.727,W,stats,,,,
systemSaveData,StoreSystemSaveData,244.742,W,uuid,data,timeStamp,,
sessions,FetchUUIDFromToken,245.625,R,uuid,,,,
activeClientSessions,IsActiveSession,245.626,R,id,,,,
update system,,245.626,,,,,,
accountStats,RetrievePlaytime,245.653,R,playtime,,,,
accountStats,UpdateAccountStats,245.657,W,stats,,,,
systemSaveData,StoreSystemSaveData,245.670,W,uuid,data,timeStamp,,
sessions,FetchUUIDFromToken,246.810,R,uuid,,,,
activeClientSessions,IsActiveSession,246.811,R,id,,,,
update system,,246.811,,,,,,
accountStats,RetrievePlaytime,246.835,R,playtime,,,,
