login start!,,0.001,,,,,,
login,,0.001,,,,,,
sessions,FetchUUIDFromToken,0.187,R,uuid,,,,
Info,,0.187,,,,,,
accounts,FetchUsernameFromUUID,0.188,R,userName,,,,
accounts,FetchDiscordIdByUsername,0.189,R,discordId,,,,
accounts,FetchGoogleIdByUsername,0.190,R,googleId,,,,
sessionSaveData,GetLatestSessionSaveDataSlot,0.191,R,slot,,,,
sessions,FetchUUIDFromToken,0.380,R,uuid,,,,
activeClientSessions,IsActiveSession,0.381,R,id,,,,
get system,,0.381,,,,,,
activeClientSessions,UpdateActiveSession,0.382,W,uuid,clientSessionId,,,
systemSaveData,ReadSystemSaveData,0.383,R,data,,,,
sessions,FetchUUIDFromToken,7.114,R,uuid,,,,
activeClientSessions,UpdateActiveSession,7.114,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,7.115,R,data,,,,
sessions,FetchUUIDFromToken,505.539,R,uuid,,,,
updateAll,,505.540,,,,,,
activeClientSessions,IsActiveSession,506.314,R,id,,,,
accounts,FetchTrainerIds,506.315,R,trainerID,secretID,,,
accountStats,RetrievePlaytime,506.316,R,playtime,,,,
sessionSaveData,ReadSessionSaveData,506.317,R,data,,,,
accounts,UpdateAccountLastActivity,506.322,W,lastActivity,,,,
sessionSaveData,StoreSessionSaveData,506.341,W,uuid,slot,data,timeStamp,
accounts,UpdateAccountLastActivity,506.342,W,lastActivity,,,,
accountStats,UpdateAccountStats,506.343,W,stats,,,,
systemSaveData,StoreSystemSaveData,506.375,W,uuid,data,timeStamp,,
sessions,FetchUUIDFromToken,633.630,R,uuid,,,,
Info,,633.630,,,,,,
accounts,FetchUsernameFromUUID,633.631,R,userName,,,,
accounts,FetchDiscordIdByUsername,633.632,R,discordId,,,,
accounts,FetchGoogleIdByUsername,633.634,R,googleId,,,,
sessionSaveData,GetLatestSessionSaveDataSlot,633.634,R,slot,,,,
sessions,FetchUUIDFromToken,633.824,R,uuid,,,,
activeClientSessions,IsActiveSession,633.824,R,id,,,,
get system,,633.824,,,,,,
activeClientSessions,UpdateActiveSession,633.826,W,uuid,clientSessionId,,,
systemSaveData,ReadSystemSaveData,633.827,R,data,,,,
sessions,FetchUUIDFromToken,634.101,R,uuid,,,,
activeClientSessions,UpdateActiveSession,634.101,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,634.102,R,data,,,,
sessions,FetchUUIDFromToken,713.287,R,uuid,,,,
Info,,713.287,,,,,,
accounts,FetchUsernameFromUUID,713.288,R,userName,,,,
accounts,FetchDiscordIdByUsername,713.289,R,discordId,,,,
accounts,FetchGoogleIdByUsername,713.290,R,googleId,,,,
sessionSaveData,GetLatestSessionSaveDataSlot,713.291,R,slot,,,,
sessions,FetchUUIDFromToken,713.474,R,uuid,,,,
activeClientSessions,IsActiveSession,713.474,R,id,,,,
get system,,713.474,,,,,,
activeClientSessions,UpdateActiveSession,713.476,W,uuid,clientSessionId,,,
systemSaveData,ReadSystemSaveData,713.477,R,data,,,,
sessions,FetchUUIDFromToken,713.739,R,uuid,,,,
activeClientSessions,UpdateActiveSession,713.740,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,713.741,R,data,,,,
sessions,FetchUUIDFromToken,772.180,R,uuid,,,,
Info,,772.180,,,,,,
accounts,FetchUsernameFromUUID,772.180,R,userName,,,,
accounts,FetchDiscordIdByUsername,772.181,R,discordId,,,,
accounts,FetchGoogleIdByUsername,772.182,R,googleId,,,,
sessionSaveData,GetLatestSessionSaveDataSlot,772.183,R,slot,,,,
sessions,FetchUUIDFromToken,772.372,R,uuid,,,,
activeClientSessions,IsActiveSession,772.373,R,id,,,,
get system,,772.373,,,,,,
activeClientSessions,UpdateActiveSession,772.375,W,uuid,clientSessionId,,,
systemSaveData,ReadSystemSaveData,772.376,R,data,,,,
sessions,FetchUUIDFromToken,772.637,R,uuid,,,,
activeClientSessions,UpdateActiveSession,772.637,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,772.638,R,data,,,,
sessions,FetchUUIDFromToken,865.469,R,uuid,,,,
Info,,865.469,,,,,,
accounts,FetchUsernameFromUUID,865.470,R,userName,,,,
accounts,FetchDiscordIdByUsername,865.471,R,discordId,,,,
accounts,FetchGoogleIdByUsername,865.473,R,googleId,,,,
sessionSaveData,GetLatestSessionSaveDataSlot,865.474,R,slot,,,,
sessions,FetchUUIDFromToken,865.661,R,uuid,,,,
activeClientSessions,IsActiveSession,865.663,R,id,,,,
get system,,865.663,,,,,,
activeClientSessions,UpdateActiveSession,865.665,W,uuid,clientSessionId,,,
systemSaveData,ReadSystemSaveData,865.666,R,data,,,,
sessions,FetchUUIDFromToken,865.930,R,uuid,,,,
activeClientSessions,UpdateActiveSession,865.931,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,865.932,R,data,,,,
sessions,FetchUUIDFromToken,978.049,R,uuid,,,,
Info,,978.049,,,,,,
accounts,FetchUsernameFromUUID,978.050,R,userName,,,,
accounts,FetchDiscordIdByUsername,978.051,R,discordId,,,,
accounts,FetchGoogleIdByUsername,978.052,R,googleId,,,,
sessionSaveData,GetLatestSessionSaveDataSlot,978.053,R,slot,,,,
sessions,FetchUUIDFromToken,978.240,R,uuid,,,,
activeClientSessions,IsActiveSession,978.241,R,id,,,,
get system,,978.241,,,,,,
activeClientSessions,UpdateActiveSession,978.243,W,uuid,clientSessionId,,,
systemSaveData,ReadSystemSaveData,978.243,R,data,,,,
sessions,FetchUUIDFromToken,978.505,R,uuid,,,,
activeClientSessions,UpdateActiveSession,978.506,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,978.507,R,data,,,,
sessions,FetchUUIDFromToken,1041.751,R,uuid,,,,
Info,,1041.751,,,,,,
accounts,FetchUsernameFromUUID,1041.752,R,userName,,,,
accounts,FetchDiscordIdByUsername,1041.753,R,discordId,,,,
accounts,FetchGoogleIdByUsername,1041.754,R,googleId,,,,
sessionSaveData,GetLatestSessionSaveDataSlot,1041.755,R,slot,,,,
sessions,FetchUUIDFromToken,1041.938,R,uuid,,,,
activeClientSessions,IsActiveSession,1041.938,R,id,,,,
get system,,1041.938,,,,,,
activeClientSessions,UpdateActiveSession,1041.940,W,uuid,clientSessionId,,,
systemSaveData,ReadSystemSaveData,1041.941,R,data,,,,
sessions,FetchUUIDFromToken,1042.206,R,uuid,,,,
activeClientSessions,UpdateActiveSession,1042.207,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,1042.208,R,data,,,,
sessions,FetchUUIDFromToken,1093.114,R,uuid,,,,
Info,,1093.114,,,,,,
accounts,FetchUsernameFromUUID,1093.115,R,userName,,,,
accounts,FetchDiscordIdByUsername,1093.116,R,discordId,,,,
accounts,FetchGoogleIdByUsername,1093.117,R,googleId,,,,
sessionSaveData,GetLatestSessionSaveDataSlot,1093.117,R,slot,,,,
sessions,FetchUUIDFromToken,1093.304,R,uuid,,,,
activeClientSessions,IsActiveSession,1093.304,R,id,,,,
get system,,1093.304,,,,,,
activeClientSessions,UpdateActiveSession,1093.306,W,uuid,clientSessionId,,,
systemSaveData,ReadSystemSaveData,1093.307,R,data,,,,
sessions,FetchUUIDFromToken,1093.581,R,uuid,,,,
activeClientSessions,UpdateActiveSession,1093.582,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,1093.583,R,data,,,,
sessions,FetchUUIDFromToken,1156.411,R,uuid,,,,
Info,,1156.411,,,,,,
accounts,FetchUsernameFromUUID,1156.412,R,userName,,,,
accounts,FetchDiscordIdByUsername,1156.413,R,discordId,,,,
accounts,FetchGoogleIdByUsername,1156.414,R,googleId,,,,
sessionSaveData,GetLatestSessionSaveDataSlot,1156.415,R,slot,,,,
sessions,FetchUUIDFromToken,1156.601,R,uuid,,,,
activeClientSessions,IsActiveSession,1156.602,R,id,,,,
get system,,1156.602,,,,,,
activeClientSessions,UpdateActiveSession,1156.604,W,uuid,clientSessionId,,,
systemSaveData,ReadSystemSaveData,1156.605,R,data,,,,
sessions,FetchUUIDFromToken,1156.867,R,uuid,,,,
activeClientSessions,UpdateActiveSession,1156.868,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,1156.869,R,data,,,,
sessions,FetchUUIDFromToken,1199.787,R,uuid,,,,
Info,,1199.787,,,,,,
accounts,FetchUsernameFromUUID,1199.788,R,userName,,,,
accounts,FetchDiscordIdByUsername,1199.789,R,discordId,,,,
accounts,FetchGoogleIdByUsername,1199.790,R,googleId,,,,
sessionSaveData,GetLatestSessionSaveDataSlot,1199.791,R,slot,,,,
sessions,FetchUUIDFromToken,1199.981,R,uuid,,,,
activeClientSessions,IsActiveSession,1199.981,R,id,,,,
get system,,1199.981,,,,,,
activeClientSessions,UpdateActiveSession,1199.983,W,uuid,clientSessionId,,,
systemSaveData,ReadSystemSaveData,1199.984,R,data,,,,
sessions,FetchUUIDFromToken,1200.262,R,uuid,,,,
activeClientSessions,UpdateActiveSession,1200.263,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,1200.263,R,data,,,,
sessions,FetchUUIDFromToken,1243.762,R,uuid,,,,
Info,,1243.762,,,,,,
accounts,FetchUsernameFromUUID,1243.763,R,userName,,,,
accounts,FetchDiscordIdByUsername,1243.764,R,discordId,,,,
accounts,FetchGoogleIdByUsername,1243.765,R,googleId,,,,
sessionSaveData,GetLatestSessionSaveDataSlot,1243.766,R,slot,,,,
sessions,FetchUUIDFromToken,1243.951,R,uuid,,,,
activeClientSessions,IsActiveSession,1243.952,R,id,,,,
get system,,1243.952,,,,,,
activeClientSessions,UpdateActiveSession,1243.954,W,uuid,clientSessionId,,,
systemSaveData,ReadSystemSaveData,1243.954,R,data,,,,
sessions,FetchUUIDFromToken,1244.212,R,uuid,,,,
activeClientSessions,UpdateActiveSession,1244.213,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,1244.214,R,data,,,,
sessions,FetchUUIDFromToken,1277.180,R,uuid,,,,
Info,,1277.180,,,,,,
