login start!,,0.000,,,,,,
login,,0.000,,,,,,
sessions,FetchUUIDFromToken,0.191,R,uuid,,,,
Info,,0.191,,,,,,
accounts,FetchUsernameFromUUID,0.192,R,userName,,,,
accounts,FetchDiscordIdByUsername,0.193,R,discordId,,,,
accounts,FetchGoogleIdByUsername,0.194,R,googleId,,,,
sessionSaveData,GetLatestSessionSaveDataSlot,0.194,R,slot,,,,
sessions,FetchUUIDFromToken,0.379,R,uuid,,,,
activeClientSessions,IsActiveSession,0.380,R,id,,,,
get system,,0.380,,,,,,
activeClientSessions,UpdateActiveSession,0.382,W,uuid,clientSessionId,,,
systemSaveData,ReadSystemSaveData,0.382,R,data,,,,
sessions,FetchUUIDFromToken,10.711,R,uuid,,,,
activeClientSessions,UpdateActiveSession,10.712,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,10.713,R,data,,,,
accounts,FetchAccountKeySaltFromUsername,79.270,R,key,salt,,,
accounts,AddAccountSession,80.315,R,uuid,token,expire,,
sessions,AddAccountSession,80.315,W,uuid,token,expire,,
accounts,AddAccountSession,80.318,W,lastLoggedIn,,,,
login start!,,0.000,,,,,,
login,,0.000,,,,,,
sessions,FetchUUIDFromToken,0.206,R,uuid,,,,
Info,,0.206,,,,,,
accounts,FetchUsernameFromUUID,0.206,R,userName,,,,
accounts,FetchDiscordIdByUsername,0.207,R,discordId,,,,
accounts,FetchGoogleIdByUsername,0.208,R,googleId,,,,
sessionSaveData,GetLatestSessionSaveDataSlot,0.209,R,slot,,,,
sessions,FetchUUIDFromToken,0.394,R,uuid,,,,
activeClientSessions,IsActiveSession,0.394,R,id,,,,
get system,,0.395,,,,,,
activeClientSessions,UpdateActiveSession,0.397,W,uuid,clientSessionId,,,
systemSaveData,ReadSystemSaveData,0.398,R,data,,,,
sessions,FetchUUIDFromToken,1.022,R,uuid,,,,
activeClientSessions,UpdateActiveSession,1.023,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,1.024,R,data,,,,
sessions,FetchUUIDFromToken,230.342,R,uuid,,,,
activeClientSessions,IsActiveSession,230.343,R,id,,,,
verify system,,230.343,,,,,,
sessions,FetchUUIDFromToken,297.160,R,uuid,,,,
activeClientSessions,IsActiveSession,297.160,R,id,,,,
verify system,,297.161,,,,,,
sessions,FetchUUIDFromToken,372.284,R,uuid,,,,
updateAll,,372.285,,,,,,
activeClientSessions,IsActiveSession,372.537,R,id,,,,
accounts,FetchTrainerIds,372.539,R,trainerID,secretID,,,
accountStats,RetrievePlaytime,372.540,R,playtime,,,,
sessionSaveData,ReadSessionSaveData,372.541,R,data,,,,
accounts,UpdateAccountLastActivity,372.552,W,lastActivity,,,,
sessionSaveData,StoreSessionSaveData,372.592,W,uuid,slot,data,timeStamp,
accounts,UpdateAccountLastActivity,372.594,W,lastActivity,,,,
accountStats,UpdateAccountStats,372.599,W,stats,,,,
systemSaveData,StoreSystemSaveData,372.641,W,uuid,data,timeStamp,,
sessions,FetchUUIDFromToken,450.044,R,uuid,,,,
Info,,450.044,,,,,,
accounts,FetchUsernameFromUUID,450.045,R,userName,,,,
accounts,FetchDiscordIdByUsername,450.046,R,discordId,,,,
accounts,FetchGoogleIdByUsername,450.047,R,googleId,,,,
sessionSaveData,GetLatestSessionSaveDataSlot,450.048,R,slot,,,,
sessions,FetchUUIDFromToken,450.240,R,uuid,,,,
activeClientSessions,IsActiveSession,450.241,R,id,,,,
get system,,450.241,,,,,,
activeClientSessions,UpdateActiveSession,450.243,W,uuid,clientSessionId,,,
systemSaveData,ReadSystemSaveData,450.243,R,data,,,,
sessions,FetchUUIDFromToken,450.527,R,uuid,,,,
activeClientSessions,UpdateActiveSession,450.528,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,450.529,R,data,,,,
sessions,FetchUUIDFromToken,517.703,R,uuid,,,,
updateAll,,517.703,,,,,,
activeClientSessions,IsActiveSession,517.755,R,id,,,,
accounts,FetchTrainerIds,517.756,R,trainerID,secretID,,,
accountStats,RetrievePlaytime,517.757,R,playtime,,,,
sessionSaveData,ReadSessionSaveData,517.757,R,data,,,,
accounts,UpdateAccountLastActivity,517.761,W,lastActivity,,,,
sessionSaveData,StoreSessionSaveData,517.778,W,uuid,slot,data,timeStamp,
accounts,UpdateAccountLastActivity,517.779,W,lastActivity,,,,
accountStats,UpdateAccountStats,517.780,W,stats,,,,
systemSaveData,StoreSystemSaveData,517.804,W,uuid,data,timeStamp,,
sessions,FetchUUIDFromToken,519.368,R,uuid,,,,
Info,,519.368,,,,,,
accounts,FetchUsernameFromUUID,519.368,R,userName,,,,
accounts,FetchDiscordIdByUsername,519.369,R,discordId,,,,
accounts,FetchGoogleIdByUsername,519.371,R,googleId,,,,
sessionSaveData,GetLatestSessionSaveDataSlot,519.372,R,slot,,,,
sessions,FetchUUIDFromToken,519.559,R,uuid,,,,
activeClientSessions,IsActiveSession,519.559,R,id,,,,
get system,,519.559,,,,,,
systemSaveData,ReadSystemSaveData,519.560,R,data,,,,
sessions,FetchUUIDFromToken,519.827,R,uuid,,,,
activeClientSessions,UpdateActiveSession,519.828,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,519.829,R,data,,,,
sessions,FetchUUIDFromToken,585.426,R,uuid,,,,
activeClientSessions,UpdateActiveSession,585.426,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,585.427,R,data,,,,
sessions,FetchUUIDFromToken,585.429,R,uuid,,,,
activeClientSessions,UpdateActiveSession,585.431,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,585.432,R,data,,,,
sessions,FetchUUIDFromToken,585.434,R,uuid,,,,
activeClientSessions,UpdateActiveSession,585.435,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,585.436,R,data,,,,
sessions,FetchUUIDFromToken,585.440,R,uuid,,,,
activeClientSessions,UpdateActiveSession,585.441,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,585.442,R,data,,,,
sessions,FetchUUIDFromToken,588.182,R,uuid,,,,
updateAll,,588.182,,,,,,
activeClientSessions,IsActiveSession,588.406,R,id,,,,
accounts,FetchTrainerIds,588.407,R,trainerID,secretID,,,
accountStats,RetrievePlaytime,588.408,R,playtime,,,,
sessionSaveData,ReadSessionSaveData,588.409,R,data,,,,
accounts,UpdateAccountLastActivity,588.411,W,lastActivity,,,,
sessionSaveData,StoreSessionSaveData,588.421,W,uuid,slot,data,timeStamp,
accounts,UpdateAccountLastActivity,588.422,W,lastActivity,,,,
accountStats,UpdateAccountStats,588.424,W,stats,,,,
systemSaveData,StoreSystemSaveData,588.437,W,uuid,data,timeStamp,,
sessions,FetchUUIDFromToken,605.059,R,uuid,,,,
activeClientSessions,IsActiveSession,605.059,R,id,,,,
verify system,,605.059,,,,,,
sessions,FetchUUIDFromToken,625.724,R,uuid,,,,
activeClientSessions,IsActiveSession,625.725,R,id,,,,
verify system,,625.725,,,,,,
sessions,FetchUUIDFromToken,641.885,R,uuid,,,,
updateAll,,641.885,,,,,,
activeClientSessions,IsActiveSession,642.117,R,id,,,,
accounts,FetchTrainerIds,642.118,R,trainerID,secretID,,,
accountStats,RetrievePlaytime,642.118,R,playtime,,,,
sessionSaveData,ReadSessionSaveData,642.119,R,data,,,,
accounts,UpdateAccountLastActivity,642.122,W,lastActivity,,,,
sessionSaveData,StoreSessionSaveData,642.134,W,uuid,slot,data,timeStamp,
accounts,UpdateAccountLastActivity,642.135,W,lastActivity,,,,
accountStats,UpdateAccountStats,642.137,W,stats,,,,
systemSaveData,StoreSystemSaveData,642.150,W,uuid,data,timeStamp,,
sessions,FetchUUIDFromToken,651.974,R,uuid,,,,
updateAll,,651.974,,,,,,
activeClientSessions,IsActiveSession,652.022,R,id,,,,
accounts,FetchTrainerIds,652.023,R,trainerID,secretID,,,
accountStats,RetrievePlaytime,652.024,R,playtime,,,,
sessionSaveData,ReadSessionSaveData,652.025,R,data,,,,
accounts,UpdateAccountLastActivity,652.028,W,lastActivity,,,,
sessionSaveData,StoreSessionSaveData,652.034,W,uuid,slot,data,timeStamp,
accounts,UpdateAccountLastActivity,652.035,W,lastActivity,,,,
accountStats,UpdateAccountStats,652.037,W,stats,,,,
systemSaveData,StoreSystemSaveData,652.060,W,uuid,data,timeStamp,,
sessions,FetchUUIDFromToken,1953.870,R,uuid,,,,
updateAll,,1953.870,,,,,,
activeClientSessions,IsActiveSession,1954.596,R,id,,,,
accounts,FetchTrainerIds,1954.596,R,trainerID,secretID,,,
accountStats,RetrievePlaytime,1954.597,R,playtime,,,,
sessionSaveData,ReadSessionSaveData,1954.598,R,data,,,,
accounts,UpdateAccountLastActivity,1954.601,W,lastActivity,,,,
sessionSaveData,StoreSessionSaveData,1954.615,W,uuid,slot,data,timeStamp,
accounts,UpdateAccountLastActivity,1954.616,W,lastActivity,,,,
accountStats,UpdateAccountStats,1954.618,W,stats,,,,
systemSaveData,StoreSystemSaveData,1954.637,W,uuid,data,timeStamp,,
sessions,FetchUUIDFromToken,2028.188,R,uuid,,,,
activeClientSessions,IsActiveSession,2028.189,R,id,,,,
verify system,,2028.189,,,,,,
sessions,FetchUUIDFromToken,2044.144,R,uuid,,,,
updateAll,,2044.144,,,,,,
activeClientSessions,IsActiveSession,2044.731,R,id,,,,
accounts,FetchTrainerIds,2044.732,R,trainerID,secretID,,,
accountStats,RetrievePlaytime,2044.732,R,playtime,,,,
sessionSaveData,ReadSessionSaveData,2044.733,R,data,,,,
accounts,UpdateAccountLastActivity,2044.736,W,lastActivity,,,,
sessionSaveData,StoreSessionSaveData,2044.750,W,uuid,slot,data,timeStamp,
accounts,UpdateAccountLastActivity,2044.751,W,lastActivity,,,,
accountStats,UpdateAccountStats,2044.754,W,stats,,,,
systemSaveData,StoreSystemSaveData,2044.768,W,uuid,data,timeStamp,,
sessions,FetchUUIDFromToken,2113.660,R,uuid,,,,
updateAll,,2113.660,,,,,,
activeClientSessions,IsActiveSession,2114.242,R,id,,,,
accounts,FetchTrainerIds,2114.242,R,trainerID,secretID,,,
accountStats,RetrievePlaytime,2114.243,R,playtime,,,,
sessionSaveData,ReadSessionSaveData,2114.244,R,data,,,,
accounts,UpdateAccountLastActivity,2114.247,W,lastActivity,,,,
sessionSaveData,StoreSessionSaveData,2114.255,W,uuid,slot,data,timeStamp,
accounts,UpdateAccountLastActivity,2114.256,W,lastActivity,,,,
accountStats,UpdateAccountStats,2114.258,W,stats,,,,
