login start!,,0.001,,,,,,
login,,0.001,,,,,,
accounts,FetchTrainerIds,210.842,R,trainerID,secretID,,,
accountStats,RetrievePlaytime,210.843,R,playtime,,,,
sessionSaveData,ReadSessionSaveData,210.843,R,data,,,,
accounts,UpdateAccountLastActivity,210.847,W,lastActivity,,,,
sessionSaveData,StoreSessionSaveData,210.859,W,uuid,slot,data,timeStamp,
accounts,UpdateAccountLastActivity,210.860,W,lastActivity,,,,
accountStats,UpdateAccountStats,210.862,W,stats,,,,
systemSaveData,StoreSystemSaveData,210.876,W,uuid,data,timeStamp,,
sessions,FetchUUIDFromToken,248.004,R,uuid,,,,
activeClientSessions,IsActiveSession,248.004,R,id,,,,
verify system,,248.004,,,,,,
sessions,FetchUUIDFromToken,259.897,R,uuid,,,,
activeClientSessions,IsActiveSession,259.898,R,id,,,,
verify system,,259.898,,,,,,
sessions,FetchUUIDFromToken,280.436,R,uuid,,,,
activeClientSessions,IsActiveSession,280.437,R,id,,,,
verify system,,280.438,,,,,,
sessions,FetchUUIDFromToken,338.486,R,uuid,,,,
activeClientSessions,IsActiveSession,338.487,R,id,,,,
verify system,,338.487,,,,,,
sessions,FetchUUIDFromToken,402.711,R,uuid,,,,
updateAll,,402.711,,,,,,
activeClientSessions,IsActiveSession,402.916,R,id,,,,
accounts,FetchTrainerIds,402.917,R,trainerID,secretID,,,
accountStats,RetrievePlaytime,402.918,R,playtime,,,,
sessionSaveData,ReadSessionSaveData,402.919,R,data,,,,
accounts,UpdateAccountLastActivity,402.922,W,lastActivity,,,,
sessionSaveData,StoreSessionSaveData,402.941,W,uuid,slot,data,timeStamp,
accounts,UpdateAccountLastActivity,402.942,W,lastActivity,,,,
accountStats,UpdateAccountStats,402.946,W,stats,,,,
systemSaveData,StoreSystemSaveData,402.972,W,uuid,data,timeStamp,,
sessions,FetchUUIDFromToken,417.891,R,uuid,,,,
activeClientSessions,IsActiveSession,417.892,R,id,,,,
verify system,,417.892,,,,,,
sessions,FetchUUIDFromToken,428.648,R,uuid,,,,
activeClientSessions,IsActiveSession,428.649,R,id,,,,
verify system,,428.649,,,,,,
sessions,FetchUUIDFromToken,451.340,R,uuid,,,,
activeClientSessions,IsActiveSession,451.342,R,id,,,,
verify system,,451.342,,,,,,
sessions,FetchUUIDFromToken,466.991,R,uuid,,,,
activeClientSessions,IsActiveSession,466.992,R,id,,,,
verify system,,466.992,,,,,,
sessions,FetchUUIDFromToken,498.341,R,uuid,,,,
activeClientSessions,UpdateActiveSession,498.342,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,498.343,R,data,,,,
newclear session,,498.345,,,,,,
sessions,FetchUUIDFromToken,499.764,R,uuid,,,,
updateAll,,499.764,,,,,,
activeClientSessions,IsActiveSession,499.970,R,id,,,,
accounts,FetchTrainerIds,499.971,R,trainerID,secretID,,,
accountStats,RetrievePlaytime,499.972,R,playtime,,,,
sessionSaveData,ReadSessionSaveData,499.972,R,data,,,,
accounts,UpdateAccountLastActivity,499.975,W,lastActivity,,,,
sessionSaveData,StoreSessionSaveData,499.985,W,uuid,slot,data,timeStamp,
accounts,UpdateAccountLastActivity,499.986,W,lastActivity,,,,
accountStats,UpdateAccountStats,499.989,W,stats,,,,
systemSaveData,StoreSystemSaveData,500.014,W,uuid,data,timeStamp,,
sessions,FetchUUIDFromToken,500.208,R,uuid,,,,
activeClientSessions,UpdateActiveSession,500.209,W,uuid,clientSessionId,,,
clear session,,500.210,,,,,,
accounts,UpdateAccountLastActivity,500.214,W,lastActivity,,,,
sessionSaveData,DeleteSessionSaveData,500.221,W,sessionSaveData,,,,
sessions,FetchUUIDFromToken,500.414,R,uuid,,,,
Info,,500.414,,,,,,
accounts,FetchUsernameFromUUID,500.415,R,userName,,,,
accounts,FetchDiscordIdByUsername,500.417,R,discordId,,,,
accounts,FetchGoogleIdByUsername,500.418,R,googleId,,,,
sessionSaveData,GetLatestSessionSaveDataSlot,500.419,R,slot,,,,
sessions,RemoveSessionFromToken,504.345,W,token,,,,
logout,,504.345,,,,,,
