login start!,,0.000,,,,,,
login,,0.000,,,,,,
sessions,FetchUUIDFromToken,0.194,R,uuid,,,,
Info,,0.194,,,,,,
accounts,FetchUsernameFromUUID,0.195,R,userName,,,,
accounts,FetchDiscordIdByUsername,0.196,R,discordId,,,,
accounts,FetchGoogleIdByUsername,0.197,R,googleId,,,,
sessionSaveData,GetLatestSessionSaveDataSlot,0.198,R,slot,,,,
sessions,FetchUUIDFromToken,0.395,R,uuid,,,,
activeClientSessions,IsActiveSession,0.396,R,id,,,,
get system,,0.396,,,,,,
activeClientSessions,UpdateActiveSession,0.399,W,uuid,clientSessionId,,,
systemSaveData,ReadSystemSaveData,0.401,R,data,,,,
accounts,FetchAccountKeySaltFromUsername,145.770,R,key,salt,,,
accounts,AddAccountSession,146.022,R,uuid,token,expire,,
sessions,AddAccountSession,146.022,W,uuid,token,expire,,
accounts,AddAccountSession,146.026,W,lastLoggedIn,,,,
login start!,,0.000,,,,,,
login,,0.000,,,,,,
sessions,FetchUUIDFromToken,0.255,R,uuid,,,,
Info,,0.255,,,,,,
accounts,FetchUsernameFromUUID,0.255,R,userName,,,,
accounts,FetchDiscordIdByUsername,0.257,R,discordId,,,,
accounts,FetchGoogleIdByUsername,0.258,R,googleId,,,,
sessionSaveData,GetLatestSessionSaveDataSlot,0.259,R,slot,,,,
sessions,FetchUUIDFromToken,0.495,R,uuid,,,,
activeClientSessions,IsActiveSession,0.495,R,id,,,,
get system,,0.495,,,,,,
activeClientSessions,UpdateActiveSession,0.497,W,uuid,clientSessionId,,,
systemSaveData,ReadSystemSaveData,0.498,R,data,,,,
sessions,FetchUUIDFromToken,0.942,R,uuid,,,,
activeClientSessions,UpdateActiveSession,0.943,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,0.943,R,data,,,,
sessions,FetchUUIDFromToken,81.609,R,uuid,,,,
activeClientSessions,IsActiveSession,81.609,R,id,,,,
verify system,,81.609,,,,,,
activeClientSessions,UpdateActiveSession,81.611,W,uuid,clientSessionId,,,
systemSaveData,ReadSystemSaveData,81.612,R,data,,,,
sessions,FetchUUIDFromToken,85.726,R,uuid,,,,
Info,,85.727,,,,,,
accounts,FetchUsernameFromUUID,85.727,R,userName,,,,
accounts,FetchDiscordIdByUsername,85.729,R,discordId,,,,
accounts,FetchGoogleIdByUsername,85.730,R,googleId,,,,
sessionSaveData,GetLatestSessionSaveDataSlot,85.731,R,slot,,,,
sessions,FetchUUIDFromToken,86.042,R,uuid,,,,
activeClientSessions,IsActiveSession,86.043,R,id,,,,
get system,,86.043,,,,,,
systemSaveData,ReadSystemSaveData,86.043,R,data,,,,
sessions,FetchUUIDFromToken,86.351,R,uuid,,,,
activeClientSessions,UpdateActiveSession,86.352,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,86.353,R,data,,,,
sessions,FetchUUIDFromToken,106.824,R,uuid,,,,
activeClientSessions,IsActiveSession,106.825,R,id,,,,
verify system,,106.826,,,,,,
sessions,FetchUUIDFromToken,133.081,R,uuid,,,,
activeClientSessions,IsActiveSession,133.082,R,id,,,,
verify system,,133.082,,,,,,
sessions,FetchUUIDFromToken,166.641,R,uuid,,,,
activeClientSessions,IsActiveSession,166.642,R,id,,,,
verify system,,166.642,,,,,,
sessions,FetchUUIDFromToken,185.205,R,uuid,,,,
activeClientSessions,IsActiveSession,185.205,R,id,,,,
verify system,,185.206,,,,,,
sessions,FetchUUIDFromToken,232.376,R,uuid,,,,
updateAll,,232.376,,,,,,
activeClientSessions,IsActiveSession,232.945,R,id,,,,
accounts,FetchTrainerIds,232.946,R,trainerID,secretID,,,
accountStats,RetrievePlaytime,232.947,R,playtime,,,,
sessionSaveData,ReadSessionSaveData,232.947,R,data,,,,
accounts,UpdateAccountLastActivity,232.951,W,lastActivity,,,,
sessionSaveData,StoreSessionSaveData,232.965,W,uuid,slot,data,timeStamp,
accounts,UpdateAccountLastActivity,232.968,W,lastActivity,,,,
accountStats,UpdateAccountStats,232.970,W,stats,,,,
systemSaveData,StoreSystemSaveData,232.990,W,uuid,data,timeStamp,,
sessions,FetchUUIDFromToken,283.082,R,uuid,,,,
activeClientSessions,IsActiveSession,283.083,R,id,,,,
verify system,,283.083,,,,,,
sessions,FetchUUIDFromToken,300.300,R,uuid,,,,
activeClientSessions,IsActiveSession,300.301,R,id,,,,
verify system,,300.301,,,,,,
sessions,FetchUUIDFromToken,314.139,R,uuid,,,,
activeClientSessions,IsActiveSession,314.140,R,id,,,,
verify system,,314.140,,,,,,
sessions,FetchUUIDFromToken,2326.428,R,uuid,,,,
updateAll,,2326.428,,,,,,
activeClientSessions,IsActiveSession,2327.174,R,id,,,,
accounts,FetchTrainerIds,2327.175,R,trainerID,secretID,,,
accountStats,RetrievePlaytime,2327.175,R,playtime,,,,
sessionSaveData,ReadSessionSaveData,2327.176,R,data,,,,
